Year,Month,Day,Hour,GHI,Temperature
2011,2,7,12,383,22.6
2011,2,7,13,298,22.5
2011,2,7,14,347,22.2
2011,2,7,15,339,21.9
2011,2,7,16,160,21.5
2011,2,7,17,116,21
2011,2,7,18,16,20.5
2011,2,7,19,0,20.3
2011,2,7,20,0,20.2
2011,2,7,21,0,20.1
2011,2,7,22,0,20
2011,2,7,23,0,20
2011,2,8,0,0,20.1
2011,2,8,1,0,19.9
2011,2,8,2,0,19.7
2011,2,8,3,0,19.6
2011,2,8,4,0,19.7
2011,2,8,5,0,20.4
2011,2,8,6,21,21.3
2011,2,8,7,55,22.1
2011,2,8,8,617,22.8
2011,2,8,9,804,23.2
2011,2,8,10,946,24
2011,2,8,11,114,24.4
2011,2,8,12,167,24.5
2011,2,8,13,421,24.5
2011,2,8,14,851,24.1
2011,2,8,15,677,23.6
2011,2,8,16,465,23
2011,2,8,17,148,22.3
2011,2,8,18,24,21.8
2011,2,8,19,0,21.5
2011,2,8,20,0,21.3
2011,2,8,21,0,21.2
2011,2,8,22,0,21.1
2011,2,8,23,0,21
2011,2,9,0,0,20.9
2011,2,9,1,0,20.6
2011,2,9,2,0,20.4
2011,2,9,3,0,20.2
2011,2,9,4,0,20.2
2011,2,9,5,0,20.8
2011,2,9,6,171,21.9
2011,2,9,7,210,22.8
2011,2,9,8,600,23.5
2011,2,9,9,388,23.8
2011,2,9,10,930,24.1
2011,2,9,11,1007,24.1
2011,2,9,12,1018,24.1
2011,2,9,13,952,24
2011,2,9,14,621,23.7
2011,2,9,15,388,23.4
2011,2,9,16,357,23
2011,2,9,17,204,22.5
2011,2,9,18,43,22
2011,2,9,19,0,21.8
2011,2,9,20,0,21.6
2011,2,9,21,0,21.5
2011,2,9,22,0,21.4
2011,2,9,23,0,21.4
2011,2,10,0,0,21.2
2011,2,10,1,0,21
2011,2,10,2,0,21
2011,2,10,3,0,21
2011,2,10,4,0,21.1
2011,2,10,5,0,21.8
2011,2,10,6,169,22.6
2011,2,10,7,390,23.4
2011,2,10,8,225,24.1
2011,2,10,9,399,24.5
2011,2,10,10,515,25.7
2011,2,10,11,650,26.3
2011,2,10,12,718,26.6
2011,2,10,13,951,26.6
2011,2,10,14,831,26.3
2011,2,10,15,657,25.7
2011,2,10,16,396,24.9
2011,2,10,17,185,23.9
2011,2,10,18,32,23.1
2011,2,10,19,0,22.8
2011,2,10,20,0,22.7
2011,2,10,21,0,22.7
2011,2,10,22,0,22.5
2011,2,10,23,0,22.4
2011,2,11,0,0,22.2
2011,2,11,1,0,22
2011,2,11,2,0,21.8
2011,2,11,3,0,21.7
2011,2,11,4,0,21.6
2011,2,11,5,0,22
2011,2,11,6,161,23.3
2011,2,11,7,377,24.9
2011,2,11,8,589,26.6
2011,2,11,9,771,27.5
2011,2,11,10,745,29.6
2011,2,11,11,769,30.2
2011,2,11,12,679,30.4
2011,2,11,13,747,30.2
2011,2,11,14,809,30
2011,2,11,15,453,29.6
2011,2,11,16,188,28.9
2011,2,11,17,147,27.6
2011,2,11,18,21,26.3
2011,2,11,19,0,25.5
2011,2,11,20,0,25
2011,2,11,21,0,24.8
2011,2,11,22,0,24.5
2011,2,11,23,0,24.3
2011,2,12,0,0,24.1
2011,2,12,1,0,24
2011,2,12,2,0,23.8
2011,2,12,3,0,23.6
2011,2,12,4,0,23.4
2011,2,12,5,0,23.7
2011,2,12,6,23,24.1
2011,2,12,7,59,24.1
2011,2,12,8,147,23.7
2011,2,12,9,116,23.5
2011,2,12,10,248,23
2011,2,12,11,72,22.9
2011,2,12,12,312,22.9
2011,2,12,13,305,23
2011,2,12,14,73,22.9
2011,2,12,15,27,22.6
2011,2,12,16,33,22.1
2011,2,12,17,38,21.6
2011,2,12,18,9,21.3
2011,2,12,19,0,21.3
2011,2,12,20,0,21.3
2011,2,12,21,0,21.3
2011,2,12,22,0,21.3
2011,2,12,23,0,21.3
2011,2,13,0,0,21.2
2011,2,13,1,0,21.1
2011,2,13,2,0,21.1
2011,2,13,3,0,21.2
2011,2,13,4,0,21.3
2011,2,13,5,0,21.6
2011,2,13,6,54,22
2011,2,13,7,146,22.2
2011,2,13,8,166,22.6
2011,2,13,9,62,22.9
2011,2,13,10,275,23.9
2011,2,13,11,255,24
2011,2,13,12,172,23.8
2011,2,13,13,213,23.4
2011,2,13,14,334,22.9
2011,2,13,15,98,22.4
2011,2,13,16,172,21.9
2011,2,13,17,84,21.4
2011,2,13,18,15,21.1
2011,2,13,19,0,21
2011,2,13,20,0,20.9
2011,2,13,21,0,20.8
2011,2,13,22,0,20.7
2011,2,13,23,0,20.6
2011,2,14,0,0,20.5
2011,2,14,1,0,20.5
2011,2,14,2,0,20.5
2011,2,14,3,0,20.6
2011,2,14,4,0,20.6
2011,2,14,5,0,21
2011,2,14,6,36,21.6
2011,2,14,7,375,22.1
2011,2,14,8,185,22.7
2011,2,14,9,394,22.9
2011,2,14,10,368,23.5
2011,2,14,11,335,23.7
2011,2,14,12,144,23.6
2011,2,14,13,454,23.4
2011,2,14,14,268,23.2
2011,2,14,15,221,22.8
2011,2,14,16,220,22.3
2011,2,14,17,114,21.7
2011,2,14,18,14,21.3
2011,2,14,19,0,21
2011,2,14,20,0,20.8
2011,2,14,21,0,20.7
2011,2,14,22,0,20.7
2011,2,14,23,0,20.6
2011,2,15,0,0,20.4
2011,2,15,1,0,20.4
2011,2,15,2,0,20.4
2011,2,15,3,0,20.4
2011,2,15,4,0,20.6
2011,2,15,5,0,21.2
2011,2,15,6,12,22
2011,2,15,7,116,22.8
2011,2,15,8,60,23.5
2011,2,15,9,346,23.9
2011,2,15,10,551,24.6
2011,2,15,11,531,24.6
2011,2,15,12,505,24.4
2011,2,15,13,405,24.2
2011,2,15,14,667,23.9
2011,2,15,15,630,23.5
2011,2,15,16,354,23.1
2011,2,15,17,170,22.5
2011,2,15,18,24,22.1
2011,2,15,19,0,21.9
2011,2,15,20,0,21.7
2011,2,15,21,0,21.5
2011,2,15,22,0,21.4
2011,2,15,23,0,21.3
2011,2,16,0,0,21.3
2011,2,16,1,0,21.2
2011,2,16,2,0,21.1
2011,2,16,3,0,21.1
2011,2,16,4,0,21.1
2011,2,16,5,0,21.4
2011,2,16,6,9,22
2011,2,16,7,26,22.5
2011,2,16,8,314,23.4
2011,2,16,9,416,23.9
2011,2,16,10,523,25.3
2011,2,16,11,457,25.8
2011,2,16,12,786,26
2011,2,16,13,906,26
2011,2,16,14,344,25.5
2011,2,16,15,271,24.9
2011,2,16,16,145,24.2
2011,2,16,17,60,23.7
2011,2,16,18,19,23.4
2011,2,16,19,0,23.3
2011,2,16,20,0,23.3
2011,2,16,21,0,23.3
2011,2,16,22,0,23.3
2011,2,16,23,0,23.3
2011,2,17,0,0,23.2
2011,2,17,1,0,23
2011,2,17,2,0,22.9
2011,2,17,3,0,22.6
2011,2,17,4,0,22.5
2011,2,17,5,0,22.7
2011,2,17,6,64,23.5
2011,2,17,7,17,24.5
2011,2,17,8,364,25.5
2011,2,17,9,741,25.9
2011,2,17,10,875,27.7
2011,2,17,11,639,28.4
2011,2,17,12,391,28.6
2011,2,17,13,315,28.4
2011,2,17,14,91,27.9
2011,2,17,15,399,27.4
2011,2,17,16,406,26.6
2011,2,17,17,191,25.7
2011,2,17,18,14,24.9
2011,2,17,19,0,24.5
2011,2,17,20,0,24.3
2011,2,17,21,0,24.1
2011,2,17,22,0,24
2011,2,17,23,0,24
2011,2,18,0,0,23.8
2011,2,18,1,0,23.5
2011,2,18,2,0,23.1
2011,2,18,3,0,22.8
2011,2,18,4,0,22.6
2011,2,18,5,0,22.9
2011,2,18,6,129,23.6
2011,2,18,7,51,24.2
2011,2,18,8,550,24.8
2011,2,18,9,733,25.1
2011,2,18,10,862,25.8
2011,2,18,11,935,25.9
2011,2,18,12,643,25.7
2011,2,18,13,888,25.5
2011,2,18,14,770,25.2
2011,2,18,15,509,24.8
2011,2,18,16,401,24.3
2011,2,18,17,157,23.7
2011,2,18,18,4,23.2
2011,2,18,19,0,23
2011,2,18,20,0,22.9
2011,2,18,21,0,22.9
2011,2,18,22,0,22.9
2011,2,18,23,0,22.9
2011,2,19,0,0,22.9
2011,2,19,1,0,22.9
2011,2,19,2,0,22.9
2011,2,19,3,0,22.9
2011,2,19,4,0,22.9
2011,2,19,5,0,23.2
2011,2,19,6,94,24.1
2011,2,19,7,255,25.1
2011,2,19,8,393,26.2
2011,2,19,9,553,26.7
2011,2,19,10,609,28.8
2011,2,19,11,940,30.2
2011,2,19,12,946,31.1
2011,2,19,13,788,31.3
2011,2,19,14,649,31.2
2011,2,19,15,497,30.9
2011,2,19,16,340,30.3
2011,2,19,17,157,29.3
2011,2,19,18,16,28.1
2011,2,19,19,0,27.5
2011,2,19,20,0,27.3
2011,2,19,21,0,27.2
2011,2,19,22,0,27.3
2011,2,19,23,0,27.3
2011,2,20,0,0,27.1
2011,2,20,1,0,27
2011,2,20,2,0,26.9
2011,2,20,3,0,26.8
2011,2,20,4,0,26.7
2011,2,20,5,0,26.6
2011,2,20,6,72,26.8
2011,2,20,7,116,27.2
2011,2,20,8,374,27.7
2011,2,20,9,534,28
2011,2,20,10,404,29
2011,2,20,11,629,29.4
2011,2,20,12,644,29.5
2011,2,20,13,765,29.1
2011,2,20,14,623,28.4
2011,2,20,15,596,27.6
2011,2,20,16,315,26.8
2011,2,20,17,144,25.9
2011,2,20,18,19,25.1
2011,2,20,19,0,24.8
2011,2,20,20,0,24.7
2011,2,20,21,0,24.4
2011,2,20,22,0,24.1
2011,2,20,23,0,23.8
2011,2,21,0,0,23.3
2011,2,21,1,0,22.7
2011,2,21,2,0,22
2011,2,21,3,0,21.5
2011,2,21,4,0,21.1
2011,2,21,5,0,21
2011,2,21,6,98,21.1
2011,2,21,7,350,21.6
2011,2,21,8,561,22.3
2011,2,21,9,738,22.6
2011,2,21,10,874,23.1
2011,2,21,11,944,23.2
2011,2,21,12,949,23.1
2011,2,21,13,901,22.8
2011,2,21,14,772,22.2
2011,2,21,15,599,21.5
2011,2,21,16,390,20.9
2011,2,21,17,15,20.3
2011,2,21,18,2,20.1
2011,2,21,19,0,20.1
2011,2,21,20,0,20.1
2011,2,21,21,0,20.1
2011,2,21,22,0,20
2011,2,21,23,0,19.9
2011,2,22,0,0,19.7
2011,2,22,1,0,19.6
2011,2,22,2,0,19.5
2011,2,22,3,0,19.3
2011,2,22,4,0,19.3
2011,2,22,5,0,19.7
2011,2,22,6,10,20.3
2011,2,22,7,30,20.8
2011,2,22,8,120,21.3
2011,2,22,9,419,21.5
2011,2,22,10,592,21.8
2011,2,22,11,469,21.8
2011,2,22,12,230,21.7
2011,2,22,13,314,21.5
2011,2,22,14,308,21.3
2011,2,22,15,299,21
2011,2,22,16,99,20.6
2011,2,22,17,39,20.2
2011,2,22,18,15,19.9
2011,2,22,19,0,19.8
2011,2,22,20,0,19.8
2011,2,22,21,0,19.8
2011,2,22,22,0,19.9
2011,2,22,23,0,19.9
2011,2,23,0,0,19.9
2011,2,23,1,0,19.7
2011,2,23,2,0,19.6
2011,2,23,3,0,19.6
2011,2,23,4,0,19.7
2011,2,23,5,0,20
2011,2,23,6,125,20.5
2011,2,23,7,130,20.9
2011,2,23,8,560,21.6
2011,2,23,9,85,21.9
2011,2,23,10,348,22.9
2011,2,23,11,967,23.3
2011,2,23,12,978,23.5
2011,2,23,13,923,23.4
2011,2,23,14,800,23.1
2011,2,23,15,625,22.6
2011,2,23,16,414,22
2011,2,23,17,191,21.3
2011,2,23,18,15,20.6
2011,2,23,19,0,20.3
2011,2,23,20,0,20
2011,2,23,21,0,19.9
2011,2,23,22,0,19.8
2011,2,23,23,0,19.7
2011,2,24,0,0,19.6
2011,2,24,1,0,19.5
2011,2,24,2,0,19.4
2011,2,24,3,0,19.4
2011,2,24,4,0,19.3
2011,2,24,5,0,19.7
2011,2,24,6,134,20.5
2011,2,24,7,359,21.5
2011,2,24,8,583,22.5
2011,2,24,9,775,23
2011,2,24,10,919,24.4
2011,2,24,11,998,25.2
2011,2,24,12,1007,25.6
2011,2,24,13,947,25.7
2011,2,24,14,822,25.4
2011,2,24,15,640,24.7
2011,2,24,16,422,23.7
2011,2,24,17,193,22.6
2011,2,24,18,14,21.7
2011,2,24,19,0,21.2
2011,2,24,20,0,20.9
2011,2,24,21,0,20.6
2011,2,24,22,0,20.4
2011,2,24,23,0,20.1
2011,2,25,0,0,19.9
2011,2,25,1,0,19.7
2011,2,25,2,0,19.6
2011,2,25,3,0,19.6
2011,2,25,4,0,19.7
2011,2,25,5,0,20.1
2011,2,25,6,97,20.6
2011,2,25,7,347,21.6
2011,2,25,8,452,23.1
2011,2,25,9,754,23.9
2011,2,25,10,758,25.5
2011,2,25,11,705,25.8
2011,2,25,12,680,25.9
2011,2,25,13,908,26
2011,2,25,14,439,25.8
2011,2,25,15,457,25.4
2011,2,25,16,294,24.6
2011,2,25,17,124,23.5
2011,2,25,18,9,22.7
2011,2,25,19,0,22.3
2011,2,25,20,0,22.1
2011,2,25,21,0,21.9
2011,2,25,22,0,21.7
2011,2,25,23,0,21.6
2011,2,26,0,0,21.6
2011,2,26,1,0,21.6
2011,2,26,2,0,21.5
2011,2,26,3,0,21.4
2011,2,26,4,0,21.3
2011,2,26,5,0,21.6
2011,2,26,6,114,22.5
2011,2,26,7,325,23.7
2011,2,26,8,541,24.8
2011,2,26,9,728,25.4
2011,2,26,10,879,26.6
2011,2,26,11,956,27.3
2011,2,26,12,962,27.5
2011,2,26,13,900,27.5
2011,2,26,14,774,27.1
2011,2,26,15,597,26.5
2011,2,26,16,386,25.6
2011,2,26,17,167,24.4
2011,2,26,18,0,23.4
2011,2,26,19,0,23
2011,2,26,20,0,22.8
2011,2,26,21,0,22.7
2011,2,26,22,0,22.5
2011,2,26,23,0,22.3
2011,2,27,0,0,22.1
2011,2,27,1,0,21.8
2011,2,27,2,0,21.6
2011,2,27,3,0,21.4
2011,2,27,4,0,21.3
2011,2,27,5,0,21.7
2011,2,27,6,8,22.8
2011,2,27,7,24,23.9
2011,2,27,8,114,24.9
2011,2,27,9,442,25.3
2011,2,27,10,323,26.2
2011,2,27,11,783,27.2
2011,2,27,12,184,28.7
2011,2,27,13,117,29.9
2011,2,27,14,282,30
2011,2,27,15,417,29.2
2011,2,27,16,145,27.8
2011,2,27,17,102,26.1
2011,2,27,18,0,24.5
2011,2,27,19,0,23.4
2011,2,27,20,0,22.7
2011,2,27,21,0,22.1
2011,2,27,22,0,21.7
2011,2,27,23,0,21.5
2011,2,28,0,0,21.3
2011,2,28,1,0,21.2
2011,2,28,2,0,21.2
2011,2,28,3,0,21.2
2011,2,28,4,0,21.3
2011,2,28,5,0,21.6
2011,2,28,6,94,22.2
2011,2,28,7,268,22.9
2011,2,28,8,456,23.6
2011,2,28,9,686,23.9
2011,2,28,10,97,25.3
2011,2,28,11,409,26.2
2011,2,28,12,511,26.9
2011,2,28,13,854,27.2
2011,2,28,14,208,27.2
2011,2,28,15,239,26.7
2011,2,28,16,91,25.7
2011,2,28,17,51,24.5
2011,2,28,18,0,23.5
2011,2,28,19,0,23.3
2011,2,28,20,0,23.2
2011,2,28,21,0,23.2
2011,2,28,22,0,23.2
2011,2,28,23,0,23.1
2011,3,1,0,0,23.1
2011,3,1,1,0,23
2011,3,1,2,0,23.1
2011,3,1,3,0,23.2
2011,3,1,4,0,23.4
2011,3,1,5,0,24
2011,3,1,6,32,25.1
2011,3,1,7,98,26.8
2011,3,1,8,25,28.6
2011,3,1,9,65,29.5
2011,3,1,10,198,30.3
2011,3,1,11,107,30.1
2011,3,1,12,331,29.6
2011,3,1,13,263,29.4
2011,3,1,14,441,29.1
2011,3,1,15,196,28.2
2011,3,1,16,240,26.4
2011,3,1,17,94,24.1
2011,3,1,18,0,22.1
2011,3,1,19,0,21.1
2011,3,1,20,0,20.7
2011,3,1,21,0,20.4
2011,3,1,22,0,20.2
2011,3,1,23,0,19.9
2011,3,2,0,0,19.8
2011,3,2,1,0,19.7
2011,3,2,2,0,19.7
2011,3,2,3,0,19.6
2011,3,2,4,0,19.6
2011,3,2,5,0,19.7
2011,3,2,6,38,20.1
2011,3,2,7,118,20.5
2011,3,2,8,31,21
2011,3,2,9,50,21.3
2011,3,2,10,835,21.7
2011,3,2,11,273,21.9
2011,3,2,12,903,22
2011,3,2,13,405,21.8
2011,3,2,14,718,21.7
2011,3,2,15,551,21.8
2011,3,2,16,347,21.6
2011,3,2,17,138,21.3
2011,3,2,18,0,21
2011,3,2,19,0,20.9
2011,3,2,20,0,20.7
2011,3,2,21,0,20.6
2011,3,2,22,0,20.5
2011,3,2,23,0,20.3
2011,3,3,0,0,20.2
2011,3,3,1,0,19.9
2011,3,3,2,0,19.7
2011,3,3,3,0,19.4
2011,3,3,4,0,19.1
2011,3,3,5,0,19.4
2011,3,3,6,102,20.4
2011,3,3,7,320,22.2
2011,3,3,8,551,24.3
2011,3,3,9,557,25.2
2011,3,3,10,698,27.1
2011,3,3,11,741,27.9
2011,3,3,12,784,28.2
2011,3,3,13,921,27.8
2011,3,3,14,790,26.9
2011,3,3,15,604,25.5
2011,3,3,16,383,23.7
2011,3,3,17,95,22.2
2011,3,3,18,0,21.3
2011,3,3,19,0,21
2011,3,3,20,0,20.8
2011,3,3,21,0,20.7
2011,3,3,22,0,20.5
2011,3,3,23,0,20.3
2011,3,4,0,0,20.2
2011,3,4,1,0,20.1
2011,3,4,2,0,20
2011,3,4,3,0,20
2011,3,4,4,0,20
2011,3,4,5,0,20.3
2011,3,4,6,103,21.2
2011,3,4,7,314,22.2
2011,3,4,8,530,23.4
2011,3,4,9,717,24
2011,3,4,10,870,25.8
2011,3,4,11,946,26.5
2011,3,4,12,953,26.7
2011,3,4,13,894,26.5
2011,3,4,14,763,25.5
2011,3,4,15,487,24.1
2011,3,4,16,218,22.7
2011,3,4,17,148,21.7
2011,3,4,18,0,21
2011,3,4,19,0,20.7
2011,3,4,20,0,20.6
2011,3,4,21,0,20.3
2011,3,4,22,0,20
2011,3,4,23,0,19.6
2011,3,5,0,0,19.3
2011,3,5,1,0,19.1
2011,3,5,2,0,18.9
2011,3,5,3,0,18.8
2011,3,5,4,0,18.8
2011,3,5,5,0,19
2011,3,5,6,18,19.5
2011,3,5,7,63,20
2011,3,5,8,197,20.6
2011,3,5,9,207,21
2011,3,5,10,89,20.9
2011,3,5,11,337,20.8
2011,3,5,12,341,20.8
2011,3,5,13,356,20.9
2011,3,5,14,146,20.7
2011,3,5,15,220,20.4
2011,3,5,16,171,20
2011,3,5,17,58,19.6
2011,3,5,18,0,19.3
2011,3,5,19,0,19.2
2011,3,5,20,0,19.2
2011,3,5,21,0,19.2
2011,3,5,22,0,19.1
2011,3,5,23,0,19
2011,3,6,0,0,19
2011,3,6,1,0,18.9
2011,3,6,2,0,18.9
2011,3,6,3,0,18.9
2011,3,6,4,0,19
2011,3,6,5,0,19.1
2011,3,6,6,11,19.5
2011,3,6,7,321,19.8
2011,3,6,8,542,20.2
2011,3,6,9,734,20.4
2011,3,6,10,130,20.9
2011,3,6,11,147,21.3
2011,3,6,12,148,21.6
2011,3,6,13,194,21.7
2011,3,6,14,494,21.6
2011,3,6,15,350,21.3
2011,3,6,16,376,20.8
2011,3,6,17,151,20.2
2011,3,6,18,0,19.8
2011,3,6,19,0,19.7
2011,3,6,20,0,19.7
2011,3,6,21,0,19.6
2011,3,6,22,0,19.5
2011,3,6,23,0,19.5
2011,3,7,0,0,19.4
2011,3,7,1,0,19.3
2011,3,7,2,0,19.3
2011,3,7,3,0,19.3
2011,3,7,4,0,19.4
2011,3,7,5,0,19.8
2011,3,7,6,103,20.7
2011,3,7,7,318,21.4
2011,3,7,8,138,22
2011,3,7,9,720,22.4
2011,3,7,10,854,23
2011,3,7,11,930,23.4
2011,3,7,12,938,23.6
2011,3,7,13,879,23.6
2011,3,7,14,754,23.4
2011,3,7,15,576,23.1
2011,3,7,16,363,22.6
2011,3,7,17,143,21.9
2011,3,7,18,0,21.4
2011,3,7,19,0,21
2011,3,7,20,0,20.8
2011,3,7,21,0,20.6
2011,3,7,22,0,20.4
2011,3,7,23,0,20.1
2011,3,8,0,0,19.9
2011,3,8,1,0,19.6
2011,3,8,2,0,19.3
2011,3,8,3,0,19
2011,3,8,4,0,18.8
2011,3,8,5,0,19
2011,3,8,6,99,20.1
2011,3,8,7,316,21.6
2011,3,8,8,533,22.9
2011,3,8,9,721,23.6
2011,3,8,10,859,25.1
2011,3,8,11,934,25.7
2011,3,8,12,940,26.1
2011,3,8,13,877,26.2
2011,3,8,14,749,26.1
2011,3,8,15,568,25.6
2011,3,8,16,354,24.8
2011,3,8,17,134,23.6
2011,3,8,18,0,22.8
2011,3,8,19,0,22.5
2011,3,8,20,0,22.5
2011,3,8,21,0,22.4
2011,3,8,22,0,22.2
2011,3,8,23,0,21.9
2011,3,9,0,0,21.6
2011,3,9,1,0,21.2
2011,3,9,2,0,20.9
2011,3,9,3,0,20.7
2011,3,9,4,0,20.4
2011,3,9,5,0,20.6
2011,3,9,6,13,21.5
2011,3,9,7,36,23
2011,3,9,8,96,24.9
2011,3,9,9,241,25.9
2011,3,9,10,466,28.6
2011,3,9,11,662,29.4
2011,3,9,12,557,29.3
2011,3,9,13,565,28.9
2011,3,9,14,393,28.3
2011,3,9,15,395,27.7
2011,3,9,16,202,26.9
2011,3,9,17,65,25.9
2011,3,9,18,0,25.1
2011,3,9,19,0,24.5
2011,3,9,20,0,24.1
2011,3,9,21,0,23.6
2011,3,9,22,0,23.3
2011,3,9,23,0,23.1
2011,3,10,0,0,22.9
2011,3,10,1,0,22.8
2011,3,10,2,0,22.6
2011,3,10,3,0,22.5
2011,3,10,4,0,22.3
2011,3,10,5,0,22.4
2011,3,10,6,11,22.9
2011,3,10,7,33,23.9
2011,3,10,8,46,25.2
2011,3,10,9,94,25.8
2011,3,10,10,229,27.4
2011,3,10,11,392,27.6
2011,3,10,12,181,27.2
2011,3,10,13,337,26.4
2011,3,10,14,264,25.7
2011,3,10,15,324,25.1
2011,3,10,16,245,24.6
2011,3,10,17,9,23.9
2011,3,10,18,0,23.3
2011,3,10,19,0,22.9
2011,3,10,20,0,22.7
2011,3,10,21,0,22.4
2011,3,10,22,0,22.2
2011,3,10,23,0,22
2011,3,11,0,0,21.8
2011,3,11,1,0,21.7
2011,3,11,2,0,21.7
2011,3,11,3,0,21.7
2011,3,11,4,0,21.6
2011,3,11,5,0,21.8
2011,3,11,6,16,22.2
2011,3,11,7,48,22.6
2011,3,11,8,92,23.2
2011,3,11,9,483,23.6
2011,3,11,10,269,24.5
2011,3,11,11,256,24.8
2011,3,11,12,227,24.8
2011,3,11,13,325,24.6
2011,3,11,14,542,24.3
2011,3,11,15,450,23.9
2011,3,11,16,270,23.4
2011,3,11,17,65,22.8
2011,3,11,18,0,22.4
2011,3,11,19,0,22.3
2011,3,11,20,0,22.3
2011,3,11,21,0,22.3
2011,3,11,22,0,22.3
2011,3,11,23,0,22.4
2011,3,12,0,0,22.4
2011,3,12,1,0,22.2
2011,3,12,2,0,22.1
2011,3,12,3,0,22
2011,3,12,4,0,22
2011,3,12,5,0,22.2
2011,3,12,6,74,22.5
2011,3,12,7,267,23
2011,3,12,8,470,23.7
2011,3,12,9,648,24.1
2011,3,12,10,797,25.4
2011,3,12,11,870,25.9
2011,3,12,12,875,26.1
2011,3,12,13,814,26.2
2011,3,12,14,467,26.1
2011,3,12,15,203,25.9
2011,3,12,16,225,25.3
2011,3,12,17,71,24.5
2011,3,12,18,0,23.7
2011,3,12,19,0,23.3
2011,3,12,20,0,23.1
2011,3,12,21,0,22.9
2011,3,12,22,0,22.7
2011,3,12,23,0,22.5
2011,3,13,0,0,22.3
2011,3,13,1,0,22.1
2011,3,13,2,0,21.9
2011,3,13,3,0,21.8
2011,3,13,4,0,21.7
2011,3,13,5,0,22
2011,3,13,6,77,22.8
2011,3,13,7,279,24
2011,3,13,8,489,25.2
2011,3,13,9,669,25.8
2011,3,13,10,803,27.1
2011,3,13,11,875,27.6
2011,3,13,12,879,27.6
2011,3,13,13,819,27.4
2011,3,13,14,694,26.9
2011,3,13,15,518,26.3
2011,3,13,16,310,25.4
2011,3,13,17,103,24.4
2011,3,13,18,0,23.7
2011,3,13,19,0,23.4
2011,3,13,20,0,23.2
2011,3,13,21,0,23.1
2011,3,13,22,0,23
2011,3,13,23,0,22.8
2011,3,14,0,0,22.7
2011,3,14,1,0,22.5
2011,3,14,2,0,22.5
2011,3,14,3,0,22.5
2011,3,14,4,0,22.4
2011,3,14,5,0,22.6
2011,3,14,6,70,23.2
2011,3,14,7,263,24.3
2011,3,14,8,467,25.1
2011,3,14,9,235,25.2
2011,3,14,10,132,24.5
2011,3,14,11,116,24.1
2011,3,14,12,219,23.6
2011,3,14,13,193,23
2011,3,14,14,345,22.5
2011,3,14,15,226,22
2011,3,14,16,145,21.6
2011,3,14,17,45,21.3
2011,3,14,18,0,21.2
2011,3,14,19,0,21.2
2011,3,14,20,0,21.3
2011,3,14,21,0,21.2
2011,3,14,22,0,21.1
2011,3,14,23,0,21
2011,3,15,0,0,21
2011,3,15,1,0,21
2011,3,15,2,0,21
2011,3,15,3,0,21.1
2011,3,15,4,0,21.1
2011,3,15,5,0,21.2
2011,3,15,6,42,21.7
2011,3,15,7,162,22.2
2011,3,15,8,335,22.8
2011,3,15,9,409,23.1
2011,3,15,10,609,23.6
2011,3,15,11,263,23.8
2011,3,15,12,583,23.9
2011,3,15,13,793,23.8
2011,3,15,14,539,23.3
2011,3,15,15,207,22.6
2011,3,15,16,119,21.9
2011,3,15,17,36,21.2
2011,3,15,18,0,20.8
2011,3,15,19,0,20.7
2011,3,15,20,0,20.7
2011,3,15,21,0,20.7
2011,3,15,22,0,20.7
2011,3,15,23,0,20.6
2011,3,16,0,0,20.5
2011,3,16,1,0,20.4
2011,3,16,2,0,20.3
2011,3,16,3,0,20.1
2011,3,16,4,0,20
2011,3,16,5,0,20.2
2011,3,16,6,70,21
2011,3,16,7,269,22.4
2011,3,16,8,477,24.1
2011,3,16,9,658,24.8
2011,3,16,10,796,25.7
2011,3,16,11,860,25.6
2011,3,16,12,855,24.8
2011,3,16,13,785,23.9
2011,3,16,14,435,23.2
2011,3,16,15,197,22.6
2011,3,16,16,162,22
2011,3,16,17,31,21.5
2011,3,16,18,0,21.1
2011,3,16,19,0,20.9
2011,3,16,20,0,20.8
2011,3,16,21,0,20.8
2011,3,16,22,0,20.8
2011,3,16,23,0,20.8
2011,3,17,0,0,20.7
2011,3,17,1,0,20.7
2011,3,17,2,0,20.6
2011,3,17,3,0,20.6
