Year,Month,Day,Hour,GHI,Temperature
2011,8,16,9,50,15.2
2011,8,16,10,66,15.9
2011,8,16,11,308,16.4
2011,8,16,12,657,16.7
2011,8,16,13,596,16.9
2011,8,16,14,477,16.8
2011,8,16,15,313,16.4
2011,8,16,16,129,15.6
2011,8,16,17,0,14.9
2011,8,16,18,0,14.6
2011,8,16,19,0,14.4
2011,8,16,20,0,14.3
2011,8,16,21,0,14.2
2011,8,16,22,0,14.1
2011,8,16,23,0,14
2011,8,17,0,0,13.9
2011,8,17,1,0,13.8
2011,8,17,2,0,13.7
2011,8,17,3,0,13.7
2011,8,17,4,0,13.9
2011,8,17,5,0,14
2011,8,17,6,0,14.4
2011,8,17,7,54,15
2011,8,17,8,142,15.4
2011,8,17,9,224,15.5
2011,8,17,10,99,15.7
2011,8,17,11,98,15.8
2011,8,17,12,172,16
2011,8,17,13,213,16
2011,8,17,14,259,16
2011,8,17,15,56,16
2011,8,17,16,23,15.8
2011,8,17,17,0,15.6
2011,8,17,18,0,15.6
2011,8,17,19,0,15.7
2011,8,17,20,0,15.8
2011,8,17,21,0,15.9
2011,8,17,22,0,15.9
2011,8,17,23,0,15.8
2011,8,18,0,0,15.6
2011,8,18,1,0,15.3
2011,8,18,2,0,14.9
2011,8,18,3,0,14.5
2011,8,18,4,0,13.9
2011,8,18,5,0,13.3
2011,8,18,6,0,12.9
2011,8,18,7,135,13.1
2011,8,18,8,118,13.8
2011,8,18,9,272,14.3
2011,8,18,10,433,15.2
2011,8,18,11,680,15.8
2011,8,18,12,681,16.2
2011,8,18,13,619,16.4
2011,8,18,14,497,16.4
2011,8,18,15,329,16
2011,8,18,16,138,15.2
2011,8,18,17,0,14.3
2011,8,18,18,0,13.6
2011,8,18,19,0,12.9
2011,8,18,20,0,12.2
2011,8,18,21,0,11.6
2011,8,18,22,0,11.1
2011,8,18,23,0,10.8
2011,8,19,0,0,10.7
2011,8,19,1,0,10.5
2011,8,19,2,0,10.5
2011,8,19,3,0,10.5
2011,8,19,4,0,10.4
2011,8,19,5,0,10.4
2011,8,19,6,0,10.7
2011,8,19,7,38,11.4
2011,8,19,8,40,12.2
2011,8,19,9,163,12.6
2011,8,19,10,580,13.8
2011,8,19,11,52,14.7
2011,8,19,12,34,15.4
2011,8,19,13,302,15.8
2011,8,19,14,227,15.9
2011,8,19,15,205,15.8
2011,8,19,16,80,15.7
2011,8,19,17,0,15.6
2011,8,19,18,0,15.5
2011,8,19,19,0,15.4
2011,8,19,20,0,15.3
2011,8,19,21,0,15.2
2011,8,19,22,0,15.1
2011,8,19,23,0,15.1
2011,8,20,0,0,15
2011,8,20,1,0,15
2011,8,20,2,0,15
2011,8,20,3,0,15
2011,8,20,4,0,14.9
2011,8,20,5,0,14.9
2011,8,20,6,0,15.2
2011,8,20,7,147,15.8
2011,8,20,8,336,16.3
2011,8,20,9,322,16.5
2011,8,20,10,626,16.8
2011,8,20,11,686,16.9
2011,8,20,12,683,16.9
2011,8,20,13,614,16.8
2011,8,20,14,491,16.6
2011,8,20,15,324,16.3
2011,8,20,16,72,15.7
2011,8,20,17,0,15.2
2011,8,20,18,0,15
2011,8,20,19,0,14.9
2011,8,20,20,0,14.9
2011,8,20,21,0,14.9
2011,8,20,22,0,15
2011,8,20,23,0,15
2011,8,21,0,0,15.1
2011,8,21,1,0,15.1
2011,8,21,2,0,15
2011,8,21,3,0,14.8
2011,8,21,4,0,14.7
2011,8,21,5,0,14.7
2011,8,21,6,0,15
2011,8,21,7,151,15.6
2011,8,21,8,342,16.1
2011,8,21,9,510,16.3
2011,8,21,10,198,16.6
2011,8,21,11,297,16.6
2011,8,21,12,478,16.6
2011,8,21,13,191,16.5
2011,8,21,14,234,16.2
2011,8,21,15,189,15.9
2011,8,21,16,70,15.5
2011,8,21,17,0,15.2
2011,8,21,18,0,15
2011,8,21,19,0,15
2011,8,21,20,0,14.9
2011,8,21,21,0,14.9
2011,8,21,22,0,14.8
2011,8,21,23,0,14.7
2011,8,22,0,0,14.5
2011,8,22,1,0,14.3
2011,8,22,2,0,14.2
2011,8,22,3,0,14.1
2011,8,22,4,0,14.1
2011,8,22,5,0,14.2
2011,8,22,6,0,14.4
2011,8,22,7,160,14.9
2011,8,22,8,354,15.3
2011,8,22,9,521,15.6
2011,8,22,10,643,16
2011,8,22,11,705,16.3
2011,8,22,12,701,16.4
2011,8,22,13,634,16.3
2011,8,22,14,367,16.2
2011,8,22,15,228,15.9
2011,8,22,16,147,15.5
2011,8,22,17,0,15.2
2011,8,22,18,0,15.2
2011,8,22,19,0,15.2
2011,8,22,20,0,15.2
2011,8,22,21,0,15.2
2011,8,22,22,0,15.3
2011,8,22,23,0,15.3
2011,8,23,0,0,15.3
2011,8,23,1,0,15.3
2011,8,23,2,0,15.1
2011,8,23,3,0,15
2011,8,23,4,0,14.9
2011,8,23,5,0,14.7
2011,8,23,6,0,15
2011,8,23,7,99,15.7
2011,8,23,8,354,16.3
2011,8,23,9,522,16.5
2011,8,23,10,642,17.1
2011,8,23,11,705,17.3
2011,8,23,12,704,17.5
2011,8,23,13,640,17.6
2011,8,23,14,517,17.5
2011,8,23,15,347,17.2
2011,8,23,16,155,16.3
2011,8,23,17,0,15.4
2011,8,23,18,0,14.9
2011,8,23,19,0,14.8
2011,8,23,20,0,14.8
2011,8,23,21,0,14.9
2011,8,23,22,0,14.9
2011,8,23,23,0,14.8
2011,8,24,0,0,14.5
2011,8,24,1,0,14
2011,8,24,2,0,13.4
2011,8,24,3,0,12.8
2011,8,24,4,0,12.5
2011,8,24,5,0,12.3
2011,8,24,6,0,12.5
2011,8,24,7,170,13.5
2011,8,24,8,366,14.8
2011,8,24,9,535,15.5
2011,8,24,10,656,16.8
2011,8,24,11,719,17.3
2011,8,24,12,716,17.7
2011,8,24,13,652,17.9
2011,8,24,14,528,17.9
2011,8,24,15,355,17.6
2011,8,24,16,159,16.7
2011,8,24,17,0,15.7
2011,8,24,18,0,15.2
2011,8,24,19,0,14.8
2011,8,24,20,0,14.4
2011,8,24,21,0,14
2011,8,24,22,0,13.5
2011,8,24,23,0,13.1
2011,8,25,0,0,12.7
2011,8,25,1,0,12.3
2011,8,25,2,0,12
2011,8,25,3,0,11.8
2011,8,25,4,0,11.5
2011,8,25,5,0,11.3
2011,8,25,6,0,11.7
2011,8,25,7,179,12.8
2011,8,25,8,380,14.2
2011,8,25,9,552,14.9
2011,8,25,10,676,17
2011,8,25,11,739,18
2011,8,25,12,736,18.8
2011,8,25,13,669,19.3
2011,8,25,14,537,19.4
2011,8,25,15,362,19.1
2011,8,25,16,162,18.2
2011,8,25,17,0,17.1
2011,8,25,18,0,16.6
2011,8,25,19,0,16.2
2011,8,25,20,0,15.8
2011,8,25,21,0,15.3
2011,8,25,22,0,14.9
2011,8,25,23,0,14.4
2011,8,26,0,0,13.8
2011,8,26,1,0,13.1
2011,8,26,2,0,12.4
2011,8,26,3,0,11.9
2011,8,26,4,0,11.4
2011,8,26,5,0,11
2011,8,26,6,13,11.4
2011,8,26,7,178,12.9
2011,8,26,8,373,14.8
2011,8,26,9,539,15.9
2011,8,26,10,661,17.7
2011,8,26,11,722,18.2
2011,8,26,12,718,18.5
2011,8,26,13,653,18.5
2011,8,26,14,526,18.5
2011,8,26,15,353,18.2
2011,8,26,16,159,17.3
2011,8,26,17,0,16.4
2011,8,26,18,0,15.9
2011,8,26,19,0,15.7
2011,8,26,20,0,15.5
2011,8,26,21,0,15.2
2011,8,26,22,0,14.7
2011,8,26,23,0,14.2
2011,8,27,0,0,13.8
2011,8,27,1,0,13.4
2011,8,27,2,0,13
2011,8,27,3,0,12.6
2011,8,27,4,0,12.4
2011,8,27,5,0,12.3
2011,8,27,6,15,12.8
2011,8,27,7,180,13.9
2011,8,27,8,325,15.2
2011,8,27,9,369,15.9
2011,8,27,10,659,17.6
2011,8,27,11,110,18.1
2011,8,27,12,101,18.3
2011,8,27,13,188,18.5
2011,8,27,14,152,18.5
2011,8,27,15,171,18.1
2011,8,27,16,69,17.4
2011,8,27,17,0,16.7
2011,8,27,18,0,16.4
2011,8,27,19,0,16
2011,8,27,20,0,15.6
2011,8,27,21,0,15.3
2011,8,27,22,0,15.2
2011,8,27,23,0,15
2011,8,28,0,0,14.8
2011,8,28,1,0,14.5
2011,8,28,2,0,14.3
2011,8,28,3,0,13.9
2011,8,28,4,0,13.6
2011,8,28,5,0,13.4
2011,8,28,6,15,14
2011,8,28,7,177,15
2011,8,28,8,372,15.9
2011,8,28,9,541,16.2
2011,8,28,10,661,17.4
2011,8,28,11,722,17.9
2011,8,28,12,718,18.3
2011,8,28,13,654,18.7
2011,8,28,14,525,18.8
2011,8,28,15,353,18.6
2011,8,28,16,160,17.7
2011,8,28,17,0,16.8
2011,8,28,18,0,16.2
2011,8,28,19,0,15.8
2011,8,28,20,0,15.4
2011,8,28,21,0,14.9
2011,8,28,22,0,14.4
2011,8,28,23,0,13.8
2011,8,29,0,0,13.1
2011,8,29,1,0,12.6
2011,8,29,2,0,12.1
2011,8,29,3,0,11.7
2011,8,29,4,0,11.5
2011,8,29,5,0,11.3
2011,8,29,6,2,11.8
2011,8,29,7,190,13
2011,8,29,8,312,14.8
2011,8,29,9,454,15.9
2011,8,29,10,548,18.2
2011,8,29,11,744,19.1
2011,8,29,12,736,19.7
2011,8,29,13,578,19.9
2011,8,29,14,532,19.8
2011,8,29,15,357,19.3
2011,8,29,16,162,18.2
2011,8,29,17,0,17
2011,8,29,18,0,16.4
2011,8,29,19,0,16.1
2011,8,29,20,0,15.9
2011,8,29,21,0,15.6
2011,8,29,22,0,15.4
2011,8,29,23,0,15.1
2011,8,30,0,0,14.8
2011,8,30,1,0,14.5
2011,8,30,2,0,14.3
2011,8,30,3,0,14.1
2011,8,30,4,0,14
2011,8,30,5,0,14
2011,8,30,6,18,14.4
2011,8,30,7,182,15
2011,8,30,8,28,15.4
2011,8,30,9,546,15.5
2011,8,30,10,441,16
2011,8,30,11,724,16.3
2011,8,30,12,490,16.3
2011,8,30,13,645,16.3
2011,8,30,14,517,16.2
2011,8,30,15,347,16
2011,8,30,16,155,15.5
2011,8,30,17,0,14.9
2011,8,30,18,0,14.6
2011,8,30,19,0,14.6
2011,8,30,20,0,14.7
2011,8,30,21,0,14.8
2011,8,30,22,0,14.9
2011,8,30,23,0,14.9
2011,8,31,0,0,14.8
2011,8,31,1,0,14.7
2011,8,31,2,0,14.5
2011,8,31,3,0,14.4
2011,8,31,4,0,14.3
2011,8,31,5,0,14.4
2011,8,31,6,20,14.7
2011,8,31,7,186,15.3
2011,8,31,8,381,15.9
2011,8,31,9,550,16.2
2011,8,31,10,667,16.9
2011,8,31,11,728,17.2
2011,8,31,12,722,17.5
2011,8,31,13,655,17.6
2011,8,31,14,526,17.5
2011,8,31,15,356,17.1
2011,8,31,16,160,16.4
2011,8,31,17,0,15.6
2011,8,31,18,0,15.3
2011,8,31,19,0,15.1
2011,8,31,20,0,15
2011,8,31,21,0,15.1
2011,8,31,22,0,15.1
2011,8,31,23,0,15.2
2011,9,1,0,0,15.2
2011,9,1,1,0,15.2
2011,9,1,2,0,15.1
2011,9,1,3,0,15
2011,9,1,4,0,14.8
2011,9,1,5,0,14.7
2011,9,1,6,21,15.1
2011,9,1,7,114,15.8
2011,9,1,8,253,16.4
2011,9,1,9,545,16.7
2011,9,1,10,541,17.4
2011,9,1,11,725,17.6
2011,9,1,12,723,17.8
2011,9,1,13,658,17.8
2011,9,1,14,530,17.7
2011,9,1,15,358,17.4
2011,9,1,16,163,16.6
2011,9,1,17,0,15.8
2011,9,1,18,0,15.4
2011,9,1,19,0,15.2
2011,9,1,20,0,15.2
2011,9,1,21,0,15.2
2011,9,1,22,0,15.2
2011,9,1,23,0,15.1
2011,9,2,0,0,15
2011,9,2,1,0,14.8
2011,9,2,2,0,14.5
2011,9,2,3,0,14.3
2011,9,2,4,0,14.3
2011,9,2,5,0,14.3
2011,9,2,6,12,14.8
2011,9,2,7,101,15.5
2011,9,2,8,227,15.9
2011,9,2,9,91,16
2011,9,2,10,461,16.2
2011,9,2,11,751,16.4
2011,9,2,12,422,16.4
2011,9,2,13,534,16.3
2011,9,2,14,303,16.2
2011,9,2,15,289,15.9
2011,9,2,16,127,15.4
2011,9,2,17,5,15
2011,9,2,18,0,14.8
2011,9,2,19,0,14.7
2011,9,2,20,0,14.6
2011,9,2,21,0,14.5
2011,9,2,22,0,14.5
2011,9,2,23,0,14.4
2011,9,3,0,0,14.4
2011,9,3,1,0,14.3
2011,9,3,2,0,14.2
2011,9,3,3,0,14.2
2011,9,3,4,0,14.2
2011,9,3,5,0,14.2
2011,9,3,6,15,14.5
2011,9,3,7,216,15.3
2011,9,3,8,265,16.2
2011,9,3,9,590,16.7
2011,9,3,10,705,17.4
2011,9,3,11,764,17.8
2011,9,3,12,760,18.1
2011,9,3,13,694,18.3
2011,9,3,14,564,18.3
2011,9,3,15,387,18.1
2011,9,3,16,183,17.4
2011,9,3,17,14,16.5
2011,9,3,18,0,15.9
2011,9,3,19,0,15.5
2011,9,3,20,0,15.1
2011,9,3,21,0,14.8
2011,9,3,22,0,14.4
2011,9,3,23,0,14.1
2011,9,4,0,0,13.8
2011,9,4,1,0,13.5
2011,9,4,2,0,13.2
2011,9,4,3,0,13
2011,9,4,4,0,12.8
2011,9,4,5,0,12.7
2011,9,4,6,34,13.3
2011,9,4,7,219,14.4
2011,9,4,8,418,15.6
2011,9,4,9,588,16.3
2011,9,4,10,708,17.8
2011,9,4,11,768,18.5
2011,9,4,12,762,19
2011,9,4,13,692,19.3
2011,9,4,14,558,19.3
2011,9,4,15,381,19
2011,9,4,16,179,18.1
2011,9,4,17,13,17.2
2011,9,4,18,0,16.6
2011,9,4,19,0,16.2
2011,9,4,20,0,15.9
2011,9,4,21,0,15.5
2011,9,4,22,0,15.2
2011,9,4,23,0,14.8
2011,9,5,0,0,14.4
2011,9,5,1,0,14.1
2011,9,5,2,0,13.8
2011,9,5,3,0,13.5
2011,9,5,4,0,13.3
2011,9,5,5,0,13.1
2011,9,5,6,14,13.5
2011,9,5,7,208,14.6
2011,9,5,8,402,16.2
2011,9,5,9,327,17.1
2011,9,5,10,410,19.2
2011,9,5,11,289,20
2011,9,5,12,421,20.4
2011,9,5,13,660,20.6
2011,9,5,14,532,20.5
2011,9,5,15,361,20
2011,9,5,16,168,19
2011,9,5,17,11,17.9
2011,9,5,18,0,17.3
2011,9,5,19,0,16.9
2011,9,5,20,0,16.6
2011,9,5,21,0,16.4
2011,9,5,22,0,16.1
2011,9,5,23,0,15.8
2011,9,6,0,0,15.5
2011,9,6,1,0,15.3
2011,9,6,2,0,15
2011,9,6,3,0,14.8
2011,9,6,4,0,14.6
2011,9,6,5,0,14.5
2011,9,6,6,36,15
2011,9,6,7,218,16.1
2011,9,6,8,418,17.4
2011,9,6,9,587,18.1
2011,9,6,10,708,19.9
2011,9,6,11,769,20.6
2011,9,6,12,763,21.1
2011,9,6,13,688,21.3
2011,9,6,14,554,21.3
2011,9,6,15,377,20.8
2011,9,6,16,177,19.9
2011,9,6,17,13,18.9
2011,9,6,18,0,18.3
2011,9,6,19,0,18
2011,9,6,20,0,17.7
2011,9,6,21,0,17.3
2011,9,6,22,0,16.9
2011,9,6,23,0,16.4
2011,9,7,0,0,15.6
2011,9,7,1,0,14.5
2011,9,7,2,0,13.8
2011,9,7,3,0,13.5
2011,9,7,4,0,13.1
2011,9,7,5,0,12.7
2011,9,7,6,38,12.8
2011,9,7,7,222,13.4
2011,9,7,8,428,14.2
2011,9,7,9,604,14.7
2011,9,7,10,731,16.2
2011,9,7,11,790,17
2011,9,7,12,782,17.5
2011,9,7,13,712,17.6
2011,9,7,14,574,17.2
2011,9,7,15,391,16.5
2011,9,7,16,185,15.6
2011,9,7,17,2,14.8
2011,9,7,18,0,14.5
2011,9,7,19,0,14.4
2011,9,7,20,0,14.4
2011,9,7,21,0,14.4
2011,9,7,22,0,14.6
2011,9,7,23,0,14.8
2011,9,8,0,0,14.9
2011,9,8,1,0,14.9
2011,9,8,2,0,14.8
2011,9,8,3,0,14.7
2011,9,8,4,0,14.6
2011,9,8,5,0,14.6
2011,9,8,6,5,15.2
2011,9,8,7,22,16.2
2011,9,8,8,419,16.8
2011,9,8,9,49,17
2011,9,8,10,59,17.3
2011,9,8,11,229,17.4
2011,9,8,12,173,17.4
2011,9,8,13,303,17.4
2011,9,8,14,427,17.3
2011,9,8,15,256,17
2011,9,8,16,113,16.6
2011,9,8,17,10,16.2
2011,9,8,18,0,16
2011,9,8,19,0,15.9
2011,9,8,20,0,15.6
2011,9,8,21,0,15.4
2011,9,8,22,0,15.2
2011,9,8,23,0,15.1
2011,9,9,0,0,14.8
2011,9,9,1,0,14.5
2011,9,9,2,0,14.3
2011,9,9,3,0,14.1
2011,9,9,4,0,14
2011,9,9,5,0,13.7
2011,9,9,6,4,13.1
2011,9,9,7,10,12.5
2011,9,9,8,16,12.4
2011,9,9,9,42,12.4
2011,9,9,10,70,12.8
2011,9,9,11,76,13.3
2011,9,9,12,120,13.5
2011,9,9,13,252,13.7
2011,9,9,14,329,13.9
2011,9,9,15,258,13.9
2011,9,9,16,113,13.5
2011,9,9,17,9,12.9
2011,9,9,18,0,12.6
2011,9,9,19,0,12.4
2011,9,9,20,0,12.1
2011,9,9,21,0,11.9
2011,9,9,22,0,11.6
2011,9,9,23,0,11.5
2011,9,10,0,0,11.3
2011,9,10,1,0,11
2011,9,10,2,0,10.6
2011,9,10,3,0,10.2
2011,9,10,4,0,9.9
2011,9,10,5,0,9.9
2011,9,10,6,57,10.2
2011,9,10,7,255,11
2011,9,10,8,459,11.9
2011,9,10,9,633,12.5
2011,9,10,10,753,13.9
2011,9,10,11,813,14.7
2011,9,10,12,799,15.4
2011,9,10,13,474,15.9
2011,9,10,14,95,16.2
2011,9,10,15,117,16
2011,9,10,16,48,15.4
2011,9,10,17,5,14.7
2011,9,10,18,0,14.3
2011,9,10,19,0,13.9
2011,9,10,20,0,13.6
2011,9,10,21,0,13.3
2011,9,10,22,0,13
2011,9,10,23,0,12.7
2011,9,11,0,0,12.5
2011,9,11,1,0,12.3
2011,9,11,2,0,12.1
2011,9,11,3,0,11.9
2011,9,11,4,0,11.7
2011,9,11,5,0,11.6
2011,9,11,6,60,12.2
2011,9,11,7,261,13.2
2011,9,11,8,466,14.3
2011,9,11,9,638,14.8
2011,9,11,10,760,16
2011,9,11,11,819,16.7
2011,9,11,12,809,17.2
2011,9,11,13,737,17.5
2011,9,11,14,599,17.5
2011,9,11,15,252,17.2
2011,9,11,16,205,16.3
2011,9,11,17,23,15.2
2011,9,11,18,0,14.4
2011,9,11,19,0,13.7
2011,9,11,20,0,13
2011,9,11,21,0,12.5
2011,9,11,22,0,12.4
2011,9,11,23,0,12.4
2011,9,12,0,0,12.3
2011,9,12,1,0,12
2011,9,12,2,0,11.8
2011,9,12,3,0,11.6
2011,9,12,4,0,11.3
2011,9,12,5,0,11.3
2011,9,12,6,59,11.9
2011,9,12,7,255,12.8
2011,9,12,8,458,13.8
2011,9,12,9,630,14.3
2011,9,12,10,754,15.3
2011,9,12,11,813,15.9
2011,9,12,12,804,16.3
2011,9,12,13,733,16.5
2011,9,12,14,595,16.5
2011,9,12,15,411,16.3
2011,9,12,16,203,15.7
2011,9,12,17,22,14.9
2011,9,12,18,0,14.3
2011,9,12,19,0,14
2011,9,12,20,0,13.7
2011,9,12,21,0,13.2
2011,9,12,22,0,12.8
2011,9,12,23,0,12.3
2011,9,13,0,0,11.8
2011,9,13,1,0,11.4
2011,9,13,2,0,11
2011,9,13,3,0,10.4
2011,9,13,4,0,9.8
2011,9,13,5,0,9.3
2011,9,13,6,69,9.7
2011,9,13,7,275,11.1
2011,9,13,8,484,13.1
2011,9,13,9,658,14.2
2011,9,13,10,781,16.3
2011,9,13,11,841,17.4
2011,9,13,12,827,18.5
2011,9,13,13,750,19.2
2011,9,13,14,608,19.7
2011,9,13,15,422,19.8
2011,9,13,16,211,19.2
2011,9,13,17,25,17.9
2011,9,13,18,0,17
2011,9,13,19,0,16.3
2011,9,13,20,0,15.4
2011,9,13,21,0,14.4
2011,9,13,22,0,13.7
2011,9,13,23,0,13.1
2011,9,14,0,0,12.8
2011,9,14,1,0,12.5
2011,9,14,2,0,12.2
2011,9,14,3,0,12
2011,9,14,4,0,11.9
2011,9,14,5,0,12
2011,9,14,6,72,12.8
2011,9,14,7,279,14.4
2011,9,14,8,488,16.1
2011,9,14,9,662,17
2011,9,14,10,782,19.3
2011,9,14,11,840,20.3
2011,9,14,12,830,21
2011,9,14,13,751,21.5
2011,9,14,14,611,21.6
2011,9,14,15,426,21.4
2011,9,14,16,213,20.4
2011,9,14,17,26,19.2
2011,9,14,18,0,18.4
2011,9,14,19,0,17.8
2011,9,14,20,0,17.2
2011,9,14,21,0,16.7
2011,9,14,22,0,16.3
2011,9,14,23,0,15.9
2011,9,15,0,0,15.5
2011,9,15,1,0,15.1
2011,9,15,2,0,14.8
2011,9,15,3,0,14.5
2011,9,15,4,0,14.4
2011,9,15,5,0,14.5
2011,9,15,6,11,15.2
2011,9,15,7,45,16.1
2011,9,15,8,469,16.9
2011,9,15,9,641,17.2
2011,9,15,10,555,17.9
2011,9,15,11,819,18.1
2011,9,15,12,807,18.3
2011,9,15,13,734,18.4
2011,9,15,14,596,18.4
2011,9,15,15,414,18
2011,9,15,16,208,17.1
2011,9,15,17,25,16
2011,9,15,18,0,15.3
2011,9,15,19,0,15
2011,9,15,20,0,14.8
2011,9,15,21,0,14.5
2011,9,15,22,0,14.3
2011,9,15,23,0,14
2011,9,16,0,0,13.7
2011,9,16,1,0,13.3
2011,9,16,2,0,12.9
2011,9,16,3,0,12.6
2011,9,16,4,0,12.3
2011,9,16,5,0,12.2
2011,9,16,6,76,12.7
2011,9,16,7,273,13.9
2011,9,16,8,473,15.8
2011,9,16,9,163,16.9
2011,9,16,10,765,19.5
2011,9,16,11,819,20.6
2011,9,16,12,807,21.5
2011,9,16,13,732,22.1
2011,9,16,14,593,22.6
2011,9,16,15,333,22.6
2011,9,16,16,164,21.6
2011,9,16,17,21,20.5
2011,9,16,18,0,20
2011,9,16,19,0,19.6
2011,9,16,20,0,19.1
2011,9,16,21,0,18.5
2011,9,16,22,0,17.9
2011,9,16,23,0,17.4
2011,9,17,0,0,16.8
2011,9,17,1,0,16.2
2011,9,17,2,0,15.5
2011,9,17,3,0,15
2011,9,17,4,0,14.6
2011,9,17,5,0,14.5
2011,9,17,6,78,15
2011,9,17,7,280,16.3
2011,9,17,8,483,17.8
2011,9,17,9,655,18.5
2011,9,17,10,776,20
2011,9,17,11,832,20.8
2011,9,17,12,816,21.4
2011,9,17,13,633,21.9
2011,9,17,14,593,22.2
2011,9,17,15,282,21.8
2011,9,17,16,130,20.7
2011,9,17,17,25,19.4
2011,9,17,18,0,18.7
2011,9,17,19,0,18.6
2011,9,17,20,0,18.5
2011,9,17,21,0,18.2
2011,9,17,22,0,18
2011,9,17,23,0,17.9
2011,9,18,0,0,18
2011,9,18,1,0,18
2011,9,18,2,0,17.7
2011,9,18,3,0,17.3
2011,9,18,4,0,17
2011,9,18,5,0,17
2011,9,18,6,56,17.6
2011,9,18,7,200,18.6
2011,9,18,8,400,19.7
2011,9,18,9,660,20.4
2011,9,18,10,777,22.8
2011,9,18,11,833,23.4
2011,9,18,12,815,22.8
2011,9,18,13,729,21.5
2011,9,18,14,587,20.1
2011,9,18,15,404,19
2011,9,18,16,205,17.9
2011,9,18,17,26,16.9
2011,9,18,18,0,16.2
2011,9,18,19,0,16.1
2011,9,18,20,0,16
2011,9,18,21,0,16
2011,9,18,22,0,16
2011,9,18,23,0,16.1
2011,9,19,0,0,16.2
2011,9,19,1,0,16.1
2011,9,19,2,0,16
2011,9,19,3,0,15.7
2011,9,19,4,0,15.4
2011,9,19,5,0,15.2
2011,9,19,6,79,15.9
2011,9,19,7,275,17.2
2011,9,19,8,473,18.4
2011,9,19,9,641,18.8
2011,9,19,10,765,20
2011,9,19,11,819,20.6
2011,9,19,12,807,21.1
2011,9,19,13,733,21.4
2011,9,19,14,594,21.4
2011,9,19,15,409,21
2011,9,19,16,202,20
2011,9,19,17,24,18.9
2011,9,19,18,0,18.2
2011,9,19,19,0,18.2
2011,9,19,20,0,18.2
2011,9,19,21,0,18.2
2011,9,19,22,0,18.2
2011,9,19,23,0,18.1
2011,9,20,0,0,18.1
2011,9,20,1,0,18.2
2011,9,20,2,0,18.4
2011,9,20,3,0,18.6
2011,9,20,4,0,18.8
2011,9,20,5,0,19
2011,9,20,6,67,19.4
2011,9,20,7,214,20.2
2011,9,20,8,436,21
2011,9,20,9,534,21.5
2011,9,20,10,748,22.5
2011,9,20,11,816,22.8
2011,9,20,12,814,22.9
2011,9,20,13,745,22.6
2011,9,20,14,615,21.7
2011,9,20,15,437,20.4
2011,9,20,16,230,18.8
2011,9,20,17,37,17.6
2011,9,20,18,0,16.8
2011,9,20,19,0,16.2
2011,9,20,20,0,15.6
2011,9,20,21,0,15.1
2011,9,20,22,0,14.6
2011,9,20,23,0,14.2
2011,9,21,0,0,13.9
2011,9,21,1,0,13.5
2011,9,21,2,0,13.2
2011,9,21,3,0,13
2011,9,21,4,0,12.7
2011,9,21,5,0,12.6
2011,9,21,6,106,13.3
2011,9,21,7,319,14.7
2011,9,21,8,527,16.2
2011,9,21,9,699,16.9
2011,9,21,10,819,18.2
2011,9,21,11,874,19
2011,9,21,12,861,19.7
2011,9,21,13,782,20.1
2011,9,21,14,642,20.3
2011,9,21,15,452,20.2
2011,9,21,16,235,19.3
2011,9,21,17,37,18
2011,9,21,18,0,16.9
2011,9,21,19,0,16.2
2011,9,21,20,0,15.8
2011,9,21,21,0,15.4
2011,9,21,22,0,15.1
2011,9,21,23,0,14.6
2011,9,22,0,0,14
2011,9,22,1,0,13.4
2011,9,22,2,0,12.8
2011,9,22,3,0,12.4
2011,9,22,4,0,12
2011,9,22,5,0,12
2011,9,22,6,103,12.8
2011,9,22,7,314,14.6
2011,9,22,8,523,16.8
2011,9,22,9,695,17.9
2011,9,22,10,825,19.6
2011,9,22,11,879,20.2
2011,9,22,12,863,20.5
2011,9,22,13,780,20.8
2011,9,22,14,637,20.8
2011,9,22,15,446,20.5
2011,9,22,16,230,19.6
2011,9,22,17,36,18.4
2011,9,22,18,0,17.5
2011,9,22,19,0,17.1
2011,9,22,20,0,16.8
2011,9,22,21,0,16.4
2011,9,22,22,0,15.9
2011,9,22,23,0,15.4
2011,9,23,0,0,14.9
2011,9,23,1,0,14.4
2011,9,23,2,0,13.9
