Year,Month,Day,Hour,GHI,Temperature
2011,10,29,8,200,20.9
2011,10,29,9,381,21.4
2011,10,29,10,698,22.4
2011,10,29,11,626,22.8
2011,10,29,12,325,23.3
2011,10,29,13,136,23.9
2011,10,29,14,615,24.3
2011,10,29,15,519,24.5
2011,10,29,16,311,24.1
2011,10,29,17,97,23.1
2011,10,29,18,0,22
2011,10,29,19,0,21.3
2011,10,29,20,0,20.9
2011,10,29,21,0,20.6
2011,10,29,22,0,20.5
2011,10,29,23,0,20.3
2011,10,30,0,0,20.1
2011,10,30,1,0,19.9
2011,10,30,2,0,19.5
2011,10,30,3,0,19.1
2011,10,30,4,0,18.8
2011,10,30,5,12,19
2011,10,30,6,52,19.7
2011,10,30,7,264,20.4
2011,10,30,8,172,20.8
2011,10,30,9,321,20.9
2011,10,30,10,945,21.9
2011,10,30,11,374,23.1
2011,10,30,12,505,23.9
2011,10,30,13,903,24.1
2011,10,30,14,754,23.7
2011,10,30,15,560,22.9
2011,10,30,16,341,21.7
2011,10,30,17,122,20.1
2011,10,30,18,0,18.7
2011,10,30,19,0,17.8
2011,10,30,20,0,17.2
2011,10,30,21,0,17
2011,10,30,22,0,16.8
2011,10,30,23,0,16.5
2011,10,31,0,0,16.3
2011,10,31,1,0,16
2011,10,31,2,0,15.7
2011,10,31,3,0,15.3
2011,10,31,4,0,15.1
2011,10,31,5,71,15.4
2011,10,31,6,281,16
2011,10,31,7,508,16.8
2011,10,31,8,714,17.6
2011,10,31,9,879,18
2011,10,31,10,989,18.8
2011,10,31,11,1028,19.2
2011,10,31,12,1000,19.3
2011,10,31,13,906,19.2
2011,10,31,14,753,18.9
2011,10,31,15,556,18.5
2011,10,31,16,333,18
2011,10,31,17,8,17.3
2011,10,31,18,0,16.9
2011,10,31,19,0,16.6
2011,10,31,20,0,16.4
2011,10,31,21,0,16.2
2011,10,31,22,0,16.1
2011,10,31,23,0,16
2011,11,1,0,0,15.9
2011,11,1,1,0,15.8
2011,11,1,2,0,15.7
2011,11,1,3,0,15.7
2011,11,1,4,0,15.7
2011,11,1,5,5,16
2011,11,1,6,19,16.5
2011,11,1,7,46,17
2011,11,1,8,374,17.5
2011,11,1,9,461,17.8
2011,11,1,10,308,18.9
2011,11,1,11,482,19.5
2011,11,1,12,594,20
2011,11,1,13,674,20.2
2011,11,1,14,737,19.9
2011,11,1,15,545,19.2
2011,11,1,16,333,18.4
2011,11,1,17,120,17.4
2011,11,1,18,0,16.6
2011,11,1,19,0,16.2
2011,11,1,20,0,16.1
2011,11,1,21,0,16
2011,11,1,22,0,16
2011,11,1,23,0,16
2011,11,2,0,0,15.9
2011,11,2,1,0,15.8
2011,11,2,2,0,15.7
2011,11,2,3,0,15.5
2011,11,2,4,0,15.3
2011,11,2,5,70,15.9
2011,11,2,6,229,17.2
2011,11,2,7,295,18.9
2011,11,2,8,298,20.1
2011,11,2,9,346,20.5
2011,11,2,10,671,20.7
2011,11,2,11,866,20.7
2011,11,2,12,986,20.7
2011,11,2,13,850,20.4
2011,11,2,14,411,20
2011,11,2,15,83,19.5
2011,11,2,16,28,18.9
2011,11,2,17,13,18.3
2011,11,2,18,0,17.8
2011,11,2,19,0,17.6
2011,11,2,20,0,17.4
2011,11,2,21,0,17
2011,11,2,22,0,16.6
2011,11,2,23,0,16.2
2011,11,3,0,0,15.8
2011,11,3,1,0,15.4
2011,11,3,2,0,15.1
2011,11,3,3,0,14.9
2011,11,3,4,0,14.7
2011,11,3,5,7,14.7
2011,11,3,6,28,14.6
2011,11,3,7,55,14.7
2011,11,3,8,88,15.2
2011,11,3,9,121,15.6
2011,11,3,10,143,16.2
2011,11,3,11,159,16.4
2011,11,3,12,195,16.6
2011,11,3,13,194,16.9
2011,11,3,14,158,17.2
2011,11,3,15,121,17.3
2011,11,3,16,73,17.2
2011,11,3,17,22,16.9
2011,11,3,18,0,16.4
2011,11,3,19,0,16
2011,11,3,20,0,15.8
2011,11,3,21,0,15.8
2011,11,3,22,0,15.7
2011,11,3,23,0,15.8
2011,11,4,0,0,15.9
2011,11,4,1,0,16
2011,11,4,2,0,16
2011,11,4,3,0,16
2011,11,4,4,0,16.2
2011,11,4,5,23,16.6
2011,11,4,6,71,17.3
2011,11,4,7,119,18.1
2011,11,4,8,154,19
2011,11,4,9,178,19.4
2011,11,4,10,236,20.3
2011,11,4,11,336,20.7
2011,11,4,12,513,20.9
2011,11,4,13,580,20.9
2011,11,4,14,478,20.6
2011,11,4,15,365,20.1
2011,11,4,16,212,19.4
2011,11,4,17,91,18.4
2011,11,4,18,0,17.4
2011,11,4,19,0,16.9
2011,11,4,20,0,16.6
2011,11,4,21,0,16.4
2011,11,4,22,0,16.2
2011,11,4,23,0,16.1
2011,11,5,0,0,16
2011,11,5,1,0,15.9
2011,11,5,2,0,15.9
2011,11,5,3,0,15.9
2011,11,5,4,0,15.9
2011,11,5,5,82,16.5
2011,11,5,6,291,17.8
2011,11,5,7,507,19.1
2011,11,5,8,715,20.2
2011,11,5,9,881,20.8
2011,11,5,10,995,22.2
2011,11,5,11,1045,23
2011,11,5,12,1021,23.6
2011,11,5,13,931,23.9
2011,11,5,14,782,23.8
2011,11,5,15,585,23.4
2011,11,5,16,362,22.6
2011,11,5,17,140,21.3
2011,11,5,18,0,20
2011,11,5,19,0,19.3
2011,11,5,20,0,19
2011,11,5,21,0,18.8
2011,11,5,22,0,18.7
2011,11,5,23,0,18.5
2011,11,6,0,0,18.3
2011,11,6,1,0,18.2
2011,11,6,2,0,18
2011,11,6,3,0,17.8
2011,11,6,4,0,17.7
2011,11,6,5,73,18.2
2011,11,6,6,239,19.4
2011,11,6,7,424,21
2011,11,6,8,591,23.2
2011,11,6,9,723,24.5
2011,11,6,10,506,27
2011,11,6,11,250,27.6
2011,11,6,12,161,27.7
2011,11,6,13,105,27.5
2011,11,6,14,71,27.1
2011,11,6,15,49,26.3
2011,11,6,16,25,25.2
2011,11,6,17,12,24.2
2011,11,6,18,0,23.4
2011,11,6,19,0,22.9
2011,11,6,20,0,22.4
2011,11,6,21,0,22
2011,11,6,22,0,21.7
2011,11,6,23,0,21.5
2011,11,7,0,0,21.3
2011,11,7,1,0,21.1
2011,11,7,2,0,20.9
2011,11,7,3,0,20.7
2011,11,7,4,0,20.5
2011,11,7,5,19,20.7
2011,11,7,6,57,21.5
2011,11,7,7,151,22.7
2011,11,7,8,266,24.1
2011,11,7,9,304,24.8
2011,11,7,10,173,26
2011,11,7,11,135,26.3
2011,11,7,12,106,26.1
2011,11,7,13,97,25.6
2011,11,7,14,81,24.9
2011,11,7,15,52,24
2011,11,7,16,26,22.9
2011,11,7,17,11,21.9
2011,11,7,18,0,21.2
2011,11,7,19,0,20.8
2011,11,7,20,0,20.5
2011,11,7,21,0,20.2
2011,11,7,22,0,20
2011,11,7,23,0,19.8
2011,11,8,0,0,19.6
2011,11,8,1,0,19.4
2011,11,8,2,0,19.3
2011,11,8,3,0,19.2
2011,11,8,4,0,19.4
2011,11,8,5,77,19.8
2011,11,8,6,272,20.7
2011,11,8,7,485,22
2011,11,8,8,679,23.8
2011,11,8,9,652,24.8
2011,11,8,10,377,27.3
2011,11,8,11,267,28.4
2011,11,8,12,194,28.9
2011,11,8,13,150,28.5
2011,11,8,14,100,27.6
2011,11,8,15,59,26.6
2011,11,8,16,32,25.5
2011,11,8,17,13,24.3
2011,11,8,18,0,23.5
2011,11,8,19,0,23
2011,11,8,20,0,22.6
2011,11,8,21,0,22.2
2011,11,8,22,0,21.9
2011,11,8,23,0,21.7
2011,11,9,0,0,21.4
2011,11,9,1,0,21.2
2011,11,9,2,0,21
2011,11,9,3,0,20.7
2011,11,9,4,0,20.6
2011,11,9,5,78,21
2011,11,9,6,248,21.9
2011,11,9,7,399,23.2
2011,11,9,8,507,24.8
2011,11,9,9,599,25.6
2011,11,9,10,355,27
2011,11,9,11,304,27.1
2011,11,9,12,282,27.1
2011,11,9,13,278,27.1
2011,11,9,14,265,27.2
2011,11,9,15,115,26.8
2011,11,9,16,30,26
2011,11,9,17,9,24.9
2011,11,9,18,0,24
2011,11,9,19,0,23.7
2011,11,9,20,0,23.6
2011,11,9,21,0,23.5
2011,11,9,22,0,23.3
2011,11,9,23,0,23
2011,11,10,0,0,22.9
2011,11,10,1,0,22.8
2011,11,10,2,0,22.7
2011,11,10,3,0,22.7
2011,11,10,4,0,22.7
2011,11,10,5,20,23.2
2011,11,10,6,42,23.8
2011,11,10,7,54,24
2011,11,10,8,47,24.3
2011,11,10,9,68,24.5
2011,11,10,10,156,24.9
2011,11,10,11,413,24.8
2011,11,10,12,679,24.6
2011,11,10,13,787,24.8
2011,11,10,14,771,25
2011,11,10,15,604,24.9
2011,11,10,16,378,24.3
2011,11,10,17,156,22.7
2011,11,10,18,0,20.7
2011,11,10,19,0,19.3
2011,11,10,20,0,18.5
2011,11,10,21,0,18
2011,11,10,22,0,17.6
2011,11,10,23,0,17.3
2011,11,11,0,0,17.1
2011,11,11,1,0,17.1
2011,11,11,2,0,17.2
2011,11,11,3,0,17.2
2011,11,11,4,0,17.3
2011,11,11,5,92,18.1
2011,11,11,6,304,19.3
2011,11,11,7,522,20.3
2011,11,11,8,661,21.1
2011,11,11,9,766,21.5
2011,11,11,10,488,22
2011,11,11,11,432,22.1
2011,11,11,12,613,22.1
2011,11,11,13,657,21.9
2011,11,11,14,633,21.5
2011,11,11,15,562,21
2011,11,11,16,367,20.4
2011,11,11,17,150,19.7
2011,11,11,18,0,19
2011,11,11,19,0,18.6
2011,11,11,20,0,18.5
2011,11,11,21,0,18.4
2011,11,11,22,0,18.3
2011,11,11,23,0,18.2
2011,11,12,0,0,18.3
2011,11,12,1,0,18.5
2011,11,12,2,0,18.6
2011,11,12,3,0,18.5
2011,11,12,4,0,18.6
2011,11,12,5,35,19.2
2011,11,12,6,129,19.9
2011,11,12,7,300,20.6
2011,11,12,8,494,21.4
2011,11,12,9,643,21.8
2011,11,12,10,682,22.9
2011,11,12,11,825,23.6
2011,11,12,12,710,23.8
2011,11,12,13,211,23.7
2011,11,12,14,102,23.4
2011,11,12,15,89,22.8
2011,11,12,16,46,22.1
2011,11,12,17,17,21.3
2011,11,12,18,0,20.4
2011,11,12,19,0,19.7
2011,11,12,20,0,19.4
2011,11,12,21,0,19.1
2011,11,12,22,0,18.9
2011,11,12,23,0,18.7
2011,11,13,0,0,18.6
2011,11,13,1,0,18.5
2011,11,13,2,0,18.3
2011,11,13,3,0,18.3
2011,11,13,4,0,18.4
2011,11,13,5,27,18.9
2011,11,13,6,69,19.8
2011,11,13,7,193,20.7
2011,11,13,8,428,21.5
2011,11,13,9,568,21.9
2011,11,13,10,233,22.7
2011,11,13,11,157,23.1
2011,11,13,12,126,23.2
2011,11,13,13,84,23.2
2011,11,13,14,55,23
2011,11,13,15,34,22.5
2011,11,13,16,19,21.8
2011,11,13,17,10,21.1
2011,11,13,18,0,20.5
2011,11,13,19,0,20.1
2011,11,13,20,0,20
2011,11,13,21,0,19.9
2011,11,13,22,0,19.8
2011,11,13,23,0,19.7
2011,11,14,0,0,19.6
2011,11,14,1,0,19.4
2011,11,14,2,0,19.2
2011,11,14,3,0,19.1
2011,11,14,4,0,19.2
2011,11,14,5,87,19.7
2011,11,14,6,286,20.9
2011,11,14,7,502,22.5
2011,11,14,8,674,24.3
2011,11,14,9,812,25.2
2011,11,14,10,893,27.9
2011,11,14,11,917,29.3
2011,11,14,12,804,30.2
2011,11,14,13,457,30.6
2011,11,14,14,254,30.6
2011,11,14,15,217,30.6
2011,11,14,16,208,30.3
2011,11,14,17,124,29.2
2011,11,14,18,0,27.7
2011,11,14,19,0,26.3
2011,11,14,20,0,24.6
2011,11,14,21,0,22.6
2011,11,14,22,0,21.1
2011,11,14,23,0,20.3
2011,11,15,0,0,19.8
2011,11,15,1,0,19.4
2011,11,15,2,0,19.1
2011,11,15,3,0,18.8
2011,11,15,4,0,18.6
2011,11,15,5,99,19.1
2011,11,15,6,310,20
2011,11,15,7,531,21
2011,11,15,8,735,21.9
2011,11,15,9,899,22.3
2011,11,15,10,1003,23.3
2011,11,15,11,1016,23.8
2011,11,15,12,966,24.1
2011,11,15,13,924,24.1
2011,11,15,14,750,23.8
2011,11,15,15,553,23.2
2011,11,15,16,351,22.2
2011,11,15,17,145,21.1
2011,11,15,18,0,20.1
2011,11,15,19,0,19.6
2011,11,15,20,0,19.4
2011,11,15,21,0,19.3
2011,11,15,22,0,19.2
2011,11,15,23,0,19.1
2011,11,16,0,0,18.9
2011,11,16,1,0,18.7
2011,11,16,2,0,18.5
2011,11,16,3,0,18.4
2011,11,16,4,0,18.5
2011,11,16,5,85,19.1
2011,11,16,6,231,20.3
2011,11,16,7,390,21.3
2011,11,16,8,441,22.1
2011,11,16,9,461,22.4
2011,11,16,10,277,22.4
2011,11,16,11,209,22
2011,11,16,12,178,21.5
2011,11,16,13,154,20.9
2011,11,16,14,112,20.3
2011,11,16,15,62,19.7
2011,11,16,16,32,19.3
2011,11,16,17,15,18.9
2011,11,16,18,0,18.6
2011,11,16,19,0,18.5
2011,11,16,20,0,18.5
2011,11,16,21,0,18.4
2011,11,16,22,0,18.2
2011,11,16,23,0,18
2011,11,17,0,0,17.8
2011,11,17,1,0,17.7
2011,11,17,2,0,17.7
2011,11,17,3,0,17.7
2011,11,17,4,0,17.8
2011,11,17,5,16,18
2011,11,17,6,30,18.2
2011,11,17,7,52,18.3
2011,11,17,8,79,18.5
2011,11,17,9,107,18.6
2011,11,17,10,129,19.2
2011,11,17,11,164,19.6
2011,11,17,12,205,20
2011,11,17,13,225,20.2
2011,11,17,14,171,20.2
2011,11,17,15,65,20
2011,11,17,16,27,19.7
2011,11,17,17,17,19.1
2011,11,17,18,1,18.4
2011,11,17,19,0,18.1
2011,11,17,20,0,18.1
2011,11,17,21,0,18.1
2011,11,17,22,0,18.3
2011,11,17,23,0,18.4
2011,11,18,0,0,18.4
2011,11,18,1,0,18.4
2011,11,18,2,0,18.3
2011,11,18,3,0,18.2
2011,11,18,4,0,18.3
2011,11,18,5,91,18.7
2011,11,18,6,276,19.4
2011,11,18,7,379,20.4
2011,11,18,8,471,21.5
2011,11,18,9,634,22.1
2011,11,18,10,865,23.2
2011,11,18,11,888,23.7
2011,11,18,12,835,23.9
2011,11,18,13,799,23.9
2011,11,18,14,734,23.8
2011,11,18,15,603,23.4
2011,11,18,16,389,22.7
2011,11,18,17,172,21.8
2011,11,18,18,12,20.8
2011,11,18,19,0,20
2011,11,18,20,0,19.6
2011,11,18,21,0,19.3
2011,11,18,22,0,19.1
2011,11,18,23,0,19
2011,11,19,0,0,18.9
2011,11,19,1,0,18.7
2011,11,19,2,0,18.6
2011,11,19,3,0,18.4
2011,11,19,4,0,18.5
2011,11,19,5,100,19.3
2011,11,19,6,304,20.7
2011,11,19,7,520,22.4
2011,11,19,8,721,24.2
2011,11,19,9,880,25.2
2011,11,19,10,990,27.4
2011,11,19,11,1036,28.3
2011,11,19,12,848,28.8
2011,11,19,13,681,28.9
2011,11,19,14,464,28.7
2011,11,19,15,179,28.3
2011,11,19,16,84,27.3
2011,11,19,17,57,25.9
2011,11,19,18,6,24.6
2011,11,19,19,0,23.9
2011,11,19,20,0,23.8
2011,11,19,21,0,23.9
2011,11,19,22,0,23.8
2011,11,19,23,0,23.6
2011,11,20,0,0,23.2
2011,11,20,1,0,22.7
2011,11,20,2,0,22.2
2011,11,20,3,0,21.9
2011,11,20,4,0,21.6
2011,11,20,5,20,21.7
2011,11,20,6,65,22
2011,11,20,7,209,22.8
2011,11,20,8,504,24.2
2011,11,20,9,696,25.1
2011,11,20,10,814,27.8
2011,11,20,11,710,29.3
2011,11,20,12,355,30.1
2011,11,20,13,174,29.4
2011,11,20,14,103,27.4
2011,11,20,15,66,25.2
2011,11,20,16,44,23.5
2011,11,20,17,24,22.3
2011,11,20,18,3,21.5
2011,11,20,19,0,21
2011,11,20,20,0,20.3
2011,11,20,21,0,19.5
2011,11,20,22,0,18.8
2011,11,20,23,0,18.2
2011,11,21,0,0,17.7
2011,11,21,1,0,17.4
2011,11,21,2,0,17.2
2011,11,21,3,0,17.2
2011,11,21,4,0,17.3
2011,11,21,5,16,18
2011,11,21,6,39,19
2011,11,21,7,97,19.8
2011,11,21,8,155,20.4
2011,11,21,9,204,20.6
2011,11,21,10,275,21.2
2011,11,21,11,334,21.5
2011,11,21,12,322,21.7
2011,11,21,13,294,21.8
2011,11,21,14,240,21.7
2011,11,21,15,151,21.3
2011,11,21,16,79,20.6
2011,11,21,17,29,19.9
2011,11,21,18,4,19.3
2011,11,21,19,0,19.1
2011,11,21,20,0,19
2011,11,21,21,0,18.9
2011,11,21,22,0,19
2011,11,21,23,0,19
2011,11,22,0,0,19
2011,11,22,1,0,18.9
2011,11,22,2,0,18.9
2011,11,22,3,0,18.9
2011,11,22,4,0,19
2011,11,22,5,8,19.2
2011,11,22,6,27,19.4
2011,11,22,7,70,19.9
2011,11,22,8,96,20.6
2011,11,22,9,117,21
2011,11,22,10,88,21.8
2011,11,22,11,97,21.8
2011,11,22,12,104,21.5
2011,11,22,13,115,21
2011,11,22,14,73,20.2
2011,11,22,15,37,19.3
2011,11,22,16,22,18.4
2011,11,22,17,14,17.6
2011,11,22,18,4,16.9
2011,11,22,19,0,16.4
2011,11,22,20,0,15.9
2011,11,22,21,0,15.7
2011,11,22,22,0,15.6
2011,11,22,23,0,15.7
2011,11,23,0,0,15.8
2011,11,23,1,0,15.7
2011,11,23,2,0,15.6
2011,11,23,3,0,15.6
2011,11,23,4,0,15.5
2011,11,23,5,7,15.5
2011,11,23,6,18,15.6
2011,11,23,7,37,16.1
2011,11,23,8,73,16.7
2011,11,23,9,110,17
2011,11,23,10,129,17.7
2011,11,23,11,137,17.9
2011,11,23,12,132,18.1
2011,11,23,13,100,18.2
2011,11,23,14,73,18.3
2011,11,23,15,56,18.3
2011,11,23,16,33,18.2
2011,11,23,17,12,17.8
2011,11,23,18,3,17.5
2011,11,23,19,0,17.4
2011,11,23,20,0,17.5
2011,11,23,21,0,17.6
2011,11,23,22,0,17.7
2011,11,23,23,0,17.8
2011,11,24,0,0,17.7
2011,11,24,1,0,17.6
2011,11,24,2,0,17.6
2011,11,24,3,0,17.5
2011,11,24,4,0,17.5
2011,11,24,5,8,17.6
2011,11,24,6,30,17.9
2011,11,24,7,88,18.2
2011,11,24,8,132,18.4
2011,11,24,9,155,18.4
2011,11,24,10,230,18.3
2011,11,24,11,250,18.3
2011,11,24,12,211,18.1
2011,11,24,13,169,17.8
2011,11,24,14,115,17.6
2011,11,24,15,102,17.6
2011,11,24,16,85,17.6
2011,11,24,17,31,17.4
2011,11,24,18,5,17.1
2011,11,24,19,0,17
2011,11,24,20,0,16.9
2011,11,24,21,0,16.9
2011,11,24,22,0,17
2011,11,24,23,0,17
2011,11,25,0,0,17
2011,11,25,1,0,17.1
2011,11,25,2,0,17.1
2011,11,25,3,0,17.1
2011,11,25,4,0,17.2
2011,11,25,5,13,17.5
2011,11,25,6,31,17.9
2011,11,25,7,60,18.2
2011,11,25,8,91,18.5
2011,11,25,9,120,18.6
2011,11,25,10,118,19.1
2011,11,25,11,127,19.3
2011,11,25,12,124,19.2
2011,11,25,13,111,19
2011,11,25,14,88,18.8
2011,11,25,15,44,18.7
2011,11,25,16,24,18.6
2011,11,25,17,15,18.5
2011,11,25,18,4,18.5
2011,11,25,19,0,18.6
2011,11,25,20,0,18.8
2011,11,25,21,0,18.9
2011,11,25,22,0,19.2
2011,11,25,23,0,19.4
2011,11,26,0,0,19.6
2011,11,26,1,0,19.7
2011,11,26,2,0,19.9
2011,11,26,3,0,20.1
2011,11,26,4,0,20.2
2011,11,26,5,10,20.5
2011,11,26,6,38,20.9
2011,11,26,7,134,21.4
2011,11,26,8,319,21.9
2011,11,26,9,538,22.3
2011,11,26,10,180,23.2
2011,11,26,11,77,23.7
2011,11,26,12,77,24
2011,11,26,13,73,24.1
2011,11,26,14,65,24.2
2011,11,26,15,50,24.1
2011,11,26,16,30,23.7
2011,11,26,17,24,23
2011,11,26,18,14,22.1
2011,11,26,19,0,21.3
2011,11,26,20,0,20.6
2011,11,26,21,0,20.2
2011,11,26,22,0,19.7
2011,11,26,23,0,19.3
2011,11,27,0,0,19
2011,11,27,1,0,18.6
2011,11,27,2,0,18.4
2011,11,27,3,0,18.2
2011,11,27,4,0,18.3
2011,11,27,5,119,18.8
2011,11,27,6,333,19.7
2011,11,27,7,556,20.7
2011,11,27,8,755,21.8
2011,11,27,9,913,22.3
2011,11,27,10,1019,23.3
2011,11,27,11,1064,23.7
2011,11,27,12,1044,24.1
2011,11,27,13,963,24.4
2011,11,27,14,823,24.5
2011,11,27,15,636,24.2
2011,11,27,16,419,23.4
2011,11,27,17,199,22.2
2011,11,27,18,25,20.8
2011,11,27,19,0,19.9
2011,11,27,20,0,19.3
2011,11,27,21,0,18.8
2011,11,27,22,0,18.5
2011,11,27,23,0,18.2
2011,11,28,0,0,17.9
2011,11,28,1,0,17.7
2011,11,28,2,0,17.6
2011,11,28,3,0,17.5
2011,11,28,4,0,17.8
2011,11,28,5,115,18.7
2011,11,28,6,326,20
2011,11,28,7,516,21.2
2011,11,28,8,694,22.2
2011,11,28,9,843,22.6
2011,11,28,10,854,23.7
2011,11,28,11,838,24.1
2011,11,28,12,806,24.4
2011,11,28,13,751,24.3
2011,11,28,14,670,24
2011,11,28,15,535,23.4
2011,11,28,16,343,22.7
2011,11,28,17,151,21.8
2011,11,28,18,19,20.9
2011,11,28,19,0,20.4
2011,11,28,20,0,20.1
2011,11,28,21,0,19.8
2011,11,28,22,0,19.5
2011,11,28,23,0,19.2
2011,11,29,0,0,19
2011,11,29,1,0,18.9
2011,11,29,2,0,18.9
2011,11,29,3,0,19
2011,11,29,4,0,19.2
2011,11,29,5,83,19.8
2011,11,29,6,278,20.8
2011,11,29,7,519,21.8
2011,11,29,8,606,22.7
2011,11,29,9,689,23.1
2011,11,29,10,529,23.6
2011,11,29,11,546,23.7
2011,11,29,12,483,23.8
2011,11,29,13,350,23.8
2011,11,29,14,288,23.7
2011,11,29,15,193,23.3
2011,11,29,16,74,22.6
2011,11,29,17,26,22
2011,11,29,18,6,21.6
2011,11,29,19,0,21.4
2011,11,29,20,0,21.4
2011,11,29,21,0,21.3
2011,11,29,22,0,21.3
2011,11,29,23,0,21.2
2011,11,30,0,0,21.1
2011,11,30,1,0,21.1
2011,11,30,2,0,21.1
2011,11,30,3,0,21.1
2011,11,30,4,0,21.1
2011,11,30,5,36,21.5
2011,11,30,6,139,22.1
2011,11,30,7,274,23
2011,11,30,8,437,23.9
2011,11,30,9,584,24.3
2011,11,30,10,801,25.4
2011,11,30,11,587,26
2011,11,30,12,314,26.2
2011,11,30,13,197,26.1
2011,11,30,14,142,25.5
2011,11,30,15,82,24.7
2011,11,30,16,40,23.9
2011,11,30,17,16,23.3
2011,11,30,18,4,22.8
2011,11,30,19,0,22.1
2011,11,30,20,0,21.3
2011,11,30,21,0,20.6
2011,11,30,22,0,19.9
2011,11,30,23,0,19.2
2011,12,1,0,0,18.4
2011,12,1,1,0,17.8
2011,12,1,2,0,17.5
2011,12,1,3,0,17.4
2011,12,1,4,0,17.2
2011,12,1,5,23,17.1
2011,12,1,6,78,17.1
2011,12,1,7,188,17.4
2011,12,1,8,359,17.8
2011,12,1,9,491,18
2011,12,1,10,615,18.4
2011,12,1,11,762,18.5
2011,12,1,12,834,18.6
2011,12,1,13,776,18.5
2011,12,1,14,627,18.4
2011,12,1,15,458,18.2
2011,12,1,16,320,18
2011,12,1,17,123,17.5
2011,12,1,18,18,17
2011,12,1,19,0,16.7
2011,12,1,20,0,16.7
2011,12,1,21,0,16.7
2011,12,1,22,0,16.6
2011,12,1,23,0,16.6
2011,12,2,0,0,16.5
2011,12,2,1,0,16.3
2011,12,2,2,0,16.2
2011,12,2,3,0,16.2
2011,12,2,4,0,16.3
2011,12,2,5,14,16.5
2011,12,2,6,35,16.8
2011,12,2,7,61,17.2
2011,12,2,8,91,17.6
2011,12,2,9,112,17.8
2011,12,2,10,106,18.3
2011,12,2,11,132,18.5
2011,12,2,12,125,18.6
2011,12,2,13,96,18.5
2011,12,2,14,77,18.4
2011,12,2,15,64,18.3
2011,12,2,16,44,18
2011,12,2,17,16,17.5
2011,12,2,18,4,16.9
2011,12,2,19,0,16.5
2011,12,2,20,0,16.3
2011,12,2,21,0,16.2
2011,12,2,22,0,16
2011,12,2,23,0,15.8
2011,12,3,0,0,15.5
2011,12,3,1,0,15.2
2011,12,3,2,0,14.9
2011,12,3,3,0,14.7
2011,12,3,4,0,14.8
2011,12,3,5,21,15.6
2011,12,3,6,55,16.6
2011,12,3,7,133,17.4
2011,12,3,8,287,18.2
2011,12,3,9,397,18.6
2011,12,3,10,782,19.7
2011,12,3,11,1014,20.4
2011,12,3,12,1018,20.9
2011,12,3,13,995,21.2
2011,12,3,14,855,21.2
2011,12,3,15,665,21.1
2011,12,3,16,447,20.6
2011,12,3,17,222,19.7
2011,12,3,18,37,18.7
2011,12,3,19,0,17.9
2011,12,3,20,0,17.6
2011,12,3,21,0,17.3
2011,12,3,22,0,17
2011,12,3,23,0,16.8
2011,12,4,0,0,16.5
2011,12,4,1,0,16.1
2011,12,4,2,0,15.8
2011,12,4,3,0,15.4
2011,12,4,4,0,15.3
2011,12,4,5,55,16
2011,12,4,6,102,17.3
2011,12,4,7,172,18.7
2011,12,4,8,121,19.4
