Year,Month,Day,Hour,GHI,Temperature
2013,5,11,9,444,19.3
2013,5,11,10,543,20.5
2013,5,11,11,373,21
2013,5,11,12,115,21.3
2013,5,11,13,358,21.3
2013,5,11,14,256,21.1
2013,5,11,15,235,20.7
2013,5,11,16,67,19.9
2013,5,11,17,0,19.2
2013,5,11,18,0,18.8
2013,5,11,19,0,18.5
2013,5,11,20,0,18.3
2013,5,11,21,0,18.2
2013,5,11,22,0,18
2013,5,11,23,0,17.9
2013,5,12,0,0,17.7
2013,5,12,1,0,17.4
2013,5,12,2,0,17.1
2013,5,12,3,0,16.8
2013,5,12,4,0,16.5
2013,5,12,5,0,16.3
2013,5,12,6,0,16.4
2013,5,12,7,118,17.1
2013,5,12,8,295,18.1
2013,5,12,9,450,18.6
2013,5,12,10,553,19.9
2013,5,12,11,605,20.6
2013,5,12,12,597,21.2
2013,5,12,13,532,21.5
2013,5,12,14,408,21.6
2013,5,12,15,244,21.1
2013,5,12,16,69,20.2
2013,5,12,17,0,19.4
2013,5,12,18,0,19
2013,5,12,19,0,18.8
2013,5,12,20,0,18.5
2013,5,12,21,0,18.2
2013,5,12,22,0,17.7
2013,5,12,23,0,17.2
2013,5,13,0,0,16.7
2013,5,13,1,0,16.3
2013,5,13,2,0,16
2013,5,13,3,0,15.7
2013,5,13,4,0,15.6
2013,5,13,5,0,15.6
2013,5,13,6,0,15.8
2013,5,13,7,97,16.3
2013,5,13,8,250,16.9
2013,5,13,9,111,17.1
2013,5,13,10,356,19.3
2013,5,13,11,444,20.6
2013,5,13,12,388,21.4
2013,5,13,13,175,21.7
2013,5,13,14,74,21.6
2013,5,13,15,182,21.1
2013,5,13,16,49,20.4
2013,5,13,17,0,19.7
2013,5,13,18,0,19.2
2013,5,13,19,0,18.8
2013,5,13,20,0,18.4
2013,5,13,21,0,17.9
2013,5,13,22,0,17.3
2013,5,13,23,0,16.9
2013,5,14,0,0,16.7
2013,5,14,1,0,16.5
2013,5,14,2,0,16.2
2013,5,14,3,0,15.8
2013,5,14,4,0,15.5
2013,5,14,5,0,15.2
2013,5,14,6,0,14.9
2013,5,14,7,16,14.7
2013,5,14,8,39,14.8
2013,5,14,9,201,14.9
2013,5,14,10,400,16.3
2013,5,14,11,605,17.4
2013,5,14,12,603,18.3
2013,5,14,13,539,18.8
2013,5,14,14,412,18.9
2013,5,14,15,245,18.5
2013,5,14,16,67,17.6
2013,5,14,17,0,16.8
2013,5,14,18,0,16.5
2013,5,14,19,0,16.2
2013,5,14,20,0,15.5
2013,5,14,21,0,14.6
2013,5,14,22,0,14.1
2013,5,14,23,0,13.6
2013,5,15,0,0,13.3
2013,5,15,1,0,13
2013,5,15,2,0,12.8
2013,5,15,3,0,12.6
2013,5,15,4,0,12.3
2013,5,15,5,0,12
2013,5,15,6,0,12.1
2013,5,15,7,113,12.8
2013,5,15,8,288,14.2
2013,5,15,9,441,15
2013,5,15,10,551,17.4
2013,5,15,11,604,18.6
2013,5,15,12,594,19.4
2013,5,15,13,523,20
2013,5,15,14,399,20.1
2013,5,15,15,235,19.6
2013,5,15,16,63,18.7
2013,5,15,17,0,17.7
2013,5,15,18,0,17
2013,5,15,19,0,16.5
2013,5,15,20,0,16.2
2013,5,15,21,0,15.9
2013,5,15,22,0,15.8
2013,5,15,23,0,15.7
2013,5,16,0,0,15.6
2013,5,16,1,0,15.5
2013,5,16,2,0,15.5
2013,5,16,3,0,15.5
2013,5,16,4,0,15.4
2013,5,16,5,0,15.3
2013,5,16,6,0,15.5
2013,5,16,7,108,16.4
2013,5,16,8,281,17.5
2013,5,16,9,434,18
2013,5,16,10,540,19.2
2013,5,16,11,590,19.8
2013,5,16,12,582,20.1
2013,5,16,13,42,20.2
2013,5,16,14,284,20.1
2013,5,16,15,236,19.5
2013,5,16,16,63,18.4
2013,5,16,17,0,17.3
2013,5,16,18,0,16.5
2013,5,16,19,0,15.9
2013,5,16,20,0,15.4
2013,5,16,21,0,15.1
2013,5,16,22,0,14.8
2013,5,16,23,0,14.6
2013,5,17,0,0,14.4
2013,5,17,1,0,14.2
2013,5,17,2,0,14
2013,5,17,3,0,13.9
2013,5,17,4,0,13.7
2013,5,17,5,0,13.5
2013,5,17,6,0,13.7
2013,5,17,7,109,14.5
2013,5,17,8,285,15.5
2013,5,17,9,439,15.9
2013,5,17,10,548,17.2
2013,5,17,11,601,17.9
2013,5,17,12,592,18.5
2013,5,17,13,521,18.7
2013,5,17,14,396,18.6
2013,5,17,15,233,18.1
2013,5,17,16,61,17.2
2013,5,17,17,0,16.4
2013,5,17,18,0,15.9
2013,5,17,19,0,15.5
2013,5,17,20,0,15.1
2013,5,17,21,0,14.8
2013,5,17,22,0,14.5
2013,5,17,23,0,14.2
2013,5,18,0,0,14
2013,5,18,1,0,13.9
2013,5,18,2,0,13.8
2013,5,18,3,0,13.8
2013,5,18,4,0,13.7
2013,5,18,5,0,13.6
2013,5,18,6,0,13.7
2013,5,18,7,106,14.5
2013,5,18,8,281,15.4
2013,5,18,9,436,15.9
2013,5,18,10,548,17
2013,5,18,11,601,17.6
2013,5,18,12,594,18
2013,5,18,13,524,18.2
2013,5,18,14,397,18.3
2013,5,18,15,233,18
2013,5,18,16,59,17.2
2013,5,18,17,0,16.5
2013,5,18,18,0,16.1
2013,5,18,19,0,15.4
2013,5,18,20,0,14.6
2013,5,18,21,0,13.9
2013,5,18,22,0,13.3
2013,5,18,23,0,12.9
2013,5,19,0,0,12.7
2013,5,19,1,0,12.5
2013,5,19,2,0,12.4
2013,5,19,3,0,12.3
2013,5,19,4,0,12.1
2013,5,19,5,0,12
2013,5,19,6,0,12.2
2013,5,19,7,34,13
2013,5,19,8,276,14.2
2013,5,19,9,430,14.7
2013,5,19,10,542,16.3
2013,5,19,11,595,17.2
2013,5,19,12,586,17.7
2013,5,19,13,517,18.1
2013,5,19,14,393,18.3
2013,5,19,15,229,18
2013,5,19,16,18,17.2
2013,5,19,17,0,16.5
2013,5,19,18,0,16
2013,5,19,19,0,15.4
2013,5,19,20,0,14.7
2013,5,19,21,0,14.1
2013,5,19,22,0,13.8
2013,5,19,23,0,13.5
2013,5,20,0,0,13.3
2013,5,20,1,0,13.1
2013,5,20,2,0,12.9
2013,5,20,3,0,12.7
2013,5,20,4,0,12.5
2013,5,20,5,0,12.3
2013,5,20,6,0,12.4
2013,5,20,7,29,13.2
2013,5,20,8,107,14.6
2013,5,20,9,429,15.2
2013,5,20,10,536,16.8
2013,5,20,11,587,17.6
2013,5,20,12,576,18.1
2013,5,20,13,505,18.5
2013,5,20,14,382,18.8
2013,5,20,15,221,18.5
2013,5,20,16,55,17.7
2013,5,20,17,0,17
2013,5,20,18,0,16.5
2013,5,20,19,0,16
2013,5,20,20,0,15.4
2013,5,20,21,0,15
2013,5,20,22,0,14.7
2013,5,20,23,0,14.5
2013,5,21,0,0,14.3
2013,5,21,1,0,14.1
2013,5,21,2,0,13.9
2013,5,21,3,0,13.7
2013,5,21,4,0,13.6
2013,5,21,5,0,13.5
2013,5,21,6,0,13.7
2013,5,21,7,95,14.8
2013,5,21,8,264,16.4
2013,5,21,9,415,17.2
2013,5,21,10,524,19.6
2013,5,21,11,576,20.4
2013,5,21,12,566,20.7
2013,5,21,13,178,20.8
2013,5,21,14,51,20.5
2013,5,21,15,63,19.8
2013,5,21,16,53,18.8
2013,5,21,17,0,18.2
2013,5,21,18,0,17.8
2013,5,21,19,0,17.5
2013,5,21,20,0,17.1
2013,5,21,21,0,16.6
2013,5,21,22,0,16.2
2013,5,21,23,0,15.8
2013,5,22,0,0,15.6
2013,5,22,1,0,15.3
2013,5,22,2,0,15.1
2013,5,22,3,0,14.9
2013,5,22,4,0,14.8
2013,5,22,5,0,14.8
2013,5,22,6,0,14.8
2013,5,22,7,66,15.5
2013,5,22,8,259,16.3
2013,5,22,9,313,16.7
2013,5,22,10,144,17.1
2013,5,22,11,220,17
2013,5,22,12,182,16.8
2013,5,22,13,22,16.4
2013,5,22,14,130,15.9
2013,5,22,15,67,15.3
2013,5,22,16,17,14.8
2013,5,22,17,0,14.5
2013,5,22,18,0,14.6
2013,5,22,19,0,14.6
2013,5,22,20,0,14.6
2013,5,22,21,0,14.6
2013,5,22,22,0,14.7
2013,5,22,23,0,14.8
2013,5,23,0,0,14.9
2013,5,23,1,0,15.1
2013,5,23,2,0,15.4
2013,5,23,3,0,15.7
2013,5,23,4,0,16
2013,5,23,5,0,16.3
2013,5,23,6,0,16.5
2013,5,23,7,46,16.7
2013,5,23,8,53,17
2013,5,23,9,159,17.1
2013,5,23,10,176,17.3
2013,5,23,11,28,17.3
2013,5,23,12,179,17.4
2013,5,23,13,321,17.5
2013,5,23,14,230,17.7
2013,5,23,15,52,17.7
2013,5,23,16,45,17.6
2013,5,23,17,0,17.6
2013,5,23,18,0,17.5
2013,5,23,19,0,17.4
2013,5,23,20,0,17.3
2013,5,23,21,0,17.2
2013,5,23,22,0,17
2013,5,23,23,0,16.9
2013,5,24,0,0,16.9
2013,5,24,1,0,16.8
2013,5,24,2,0,16.6
2013,5,24,3,0,16.4
2013,5,24,4,0,16.3
2013,5,24,5,0,16.3
2013,5,24,6,0,16.5
2013,5,24,7,21,17.1
2013,5,24,8,71,17.7
2013,5,24,9,397,17.9
2013,5,24,10,353,18.3
2013,5,24,11,562,18.4
2013,5,24,12,249,18.5
2013,5,24,13,337,18.5
2013,5,24,14,150,18.2
2013,5,24,15,208,17.9
2013,5,24,16,46,17.5
2013,5,24,17,0,17.2
2013,5,24,18,0,17.2
2013,5,24,19,0,17.1
2013,5,24,20,0,17
2013,5,24,21,0,16.8
2013,5,24,22,0,16.5
2013,5,24,23,0,16.2
2013,5,25,0,0,16.1
2013,5,25,1,0,16
2013,5,25,2,0,15.9
2013,5,25,3,0,15.8
2013,5,25,4,0,15.6
2013,5,25,5,0,15.2
2013,5,25,6,0,14.9
2013,5,25,7,88,15.1
2013,5,25,8,259,15.7
2013,5,25,9,411,15.9
2013,5,25,10,517,16.9
2013,5,25,11,569,17.4
2013,5,25,12,562,17.9
2013,5,25,13,498,18.1
2013,5,25,14,378,18.1
2013,5,25,15,217,17.7
2013,5,25,16,50,17.3
2013,5,25,17,0,17.2
2013,5,25,18,0,17.2
2013,5,25,19,0,17
2013,5,25,20,0,16.5
2013,5,25,21,0,15.7
2013,5,25,22,0,14.8
2013,5,25,23,0,14
2013,5,26,0,0,13.4
2013,5,26,1,0,12.8
2013,5,26,2,0,12.5
2013,5,26,3,0,12.4
2013,5,26,4,0,12.2
2013,5,26,5,0,12.1
2013,5,26,6,0,12.3
2013,5,26,7,89,13.1
2013,5,26,8,259,14.5
2013,5,26,9,410,15.3
2013,5,26,10,516,17.4
2013,5,26,11,568,18.3
2013,5,26,12,559,18.9
2013,5,26,13,491,19.2
2013,5,26,14,370,19.1
2013,5,26,15,211,18.6
2013,5,26,16,47,17.9
2013,5,26,17,0,17.4
2013,5,26,18,0,17.3
2013,5,26,19,0,17.5
2013,5,26,20,0,17.4
2013,5,26,21,0,16.9
2013,5,26,22,0,16.2
2013,5,26,23,0,15.5
2013,5,27,0,0,14.9
2013,5,27,1,0,14.4
2013,5,27,2,0,14.1
2013,5,27,3,0,14
2013,5,27,4,0,13.9
2013,5,27,5,0,13.9
2013,5,27,6,0,14.2
2013,5,27,7,54,15.3
2013,5,27,8,178,16.4
2013,5,27,9,390,16.9
2013,5,27,10,494,17.8
2013,5,27,11,544,18.2
2013,5,27,12,532,18.4
2013,5,27,13,465,18.2
2013,5,27,14,343,17.9
2013,5,27,15,187,17.5
2013,5,27,16,38,17.1
2013,5,27,17,0,16.9
2013,5,27,18,0,16.7
2013,5,27,19,0,16.5
2013,5,27,20,0,16.2
2013,5,27,21,0,16.1
2013,5,27,22,0,16
2013,5,27,23,0,15.9
2013,5,28,0,0,15.9
2013,5,28,1,0,15.8
2013,5,28,2,0,15.7
2013,5,28,3,0,15.7
2013,5,28,4,0,15.6
2013,5,28,5,0,15.6
2013,5,28,6,0,15.7
2013,5,28,7,76,16.2
2013,5,28,8,197,16.7
2013,5,28,9,200,16.9
2013,5,28,10,338,17.4
2013,5,28,11,388,17.7
2013,5,28,12,528,18
2013,5,28,13,465,18.3
2013,5,28,14,130,18.2
2013,5,28,15,64,17.9
2013,5,28,16,12,17.3
2013,5,28,17,0,17
2013,5,28,18,0,16.8
2013,5,28,19,0,16.6
2013,5,28,20,0,16.4
2013,5,28,21,0,16.2
2013,5,28,22,0,15.9
2013,5,28,23,0,15.7
2013,5,29,0,0,15.4
2013,5,29,1,0,15.2
2013,5,29,2,0,15
2013,5,29,3,0,14.8
2013,5,29,4,0,14.6
2013,5,29,5,0,14.3
2013,5,29,6,0,14.3
2013,5,29,7,75,14.8
2013,5,29,8,235,15.7
2013,5,29,9,382,16.1
2013,5,29,10,487,17.7
2013,5,29,11,538,18.7
2013,5,29,12,530,19.5
2013,5,29,13,465,20.1
2013,5,29,14,348,20.2
2013,5,29,15,193,19.7
2013,5,29,16,39,18.8
2013,5,29,17,0,18.2
2013,5,29,18,0,17.8
2013,5,29,19,0,17.5
2013,5,29,20,0,17.1
2013,5,29,21,0,16.8
2013,5,29,22,0,16.4
2013,5,29,23,0,16
2013,5,30,0,0,15.6
2013,5,30,1,0,15.2
2013,5,30,2,0,15
2013,5,30,3,0,15
2013,5,30,4,0,14.9
2013,5,30,5,0,14.7
2013,5,30,6,0,14.7
2013,5,30,7,76,15.2
2013,5,30,8,112,16.3
2013,5,30,9,385,16.9
2013,5,30,10,489,18.7
2013,5,30,11,540,19.8
2013,5,30,12,532,20.5
2013,5,30,13,468,20.9
2013,5,30,14,352,20.9
2013,5,30,15,90,20.2
2013,5,30,16,16,19.3
2013,5,30,17,0,18.7
2013,5,30,18,0,18.3
2013,5,30,19,0,18
2013,5,30,20,0,17.7
2013,5,30,21,0,17.4
2013,5,30,22,0,17.1
2013,5,30,23,0,16.8
2013,5,31,0,0,16.4
2013,5,31,1,0,15.9
2013,5,31,2,0,15.4
2013,5,31,3,0,15
2013,5,31,4,0,14.6
2013,5,31,5,0,14.2
2013,5,31,6,0,14.1
2013,5,31,7,75,14.6
2013,5,31,8,236,15.6
2013,5,31,9,382,16.2
2013,5,31,10,488,18.8
2013,5,31,11,539,20.2
2013,5,31,12,532,21.2
2013,5,31,13,467,21.8
2013,5,31,14,350,21.8
2013,5,31,15,196,21.1
2013,5,31,16,41,20
2013,5,31,17,0,19.2
2013,5,31,18,0,18.7
2013,5,31,19,0,18.2
2013,5,31,20,0,17.9
2013,5,31,21,0,17.5
2013,5,31,22,0,17.1
2013,5,31,23,0,16.7
2013,6,1,0,0,16.3
2013,6,1,1,0,16
2013,6,1,2,0,15.7
2013,6,1,3,0,15.4
2013,6,1,4,0,15.2
2013,6,1,5,0,15
2013,6,1,6,0,15.1
2013,6,1,7,44,15.7
2013,6,1,8,148,16.8
2013,6,1,9,168,17.4
2013,6,1,10,377,19.3
2013,6,1,11,392,19.9
2013,6,1,12,264,19.9
2013,6,1,13,137,19.6
2013,6,1,14,105,19.1
2013,6,1,15,53,18.4
2013,6,1,16,13,17.9
2013,6,1,17,0,17.5
2013,6,1,18,0,17.3
2013,6,1,19,0,17
2013,6,1,20,0,16.8
2013,6,1,21,0,16.5
2013,6,1,22,0,16.3
2013,6,1,23,0,16.2
2013,6,2,0,0,16
2013,6,2,1,0,15.8
2013,6,2,2,0,15.6
2013,6,2,3,0,15.5
2013,6,2,4,0,15.3
2013,6,2,5,0,15.2
2013,6,2,6,0,15.2
2013,6,2,7,4,15.4
2013,6,2,8,8,15.7
2013,6,2,9,17,15.8
2013,6,2,10,17,16
2013,6,2,11,24,15.9
2013,6,2,12,30,15.8
2013,6,2,13,130,15.9
2013,6,2,14,315,15.9
2013,6,2,15,87,16
2013,6,2,16,15,15.9
2013,6,2,17,0,15.8
2013,6,2,18,0,15.8
2013,6,2,19,0,15.7
2013,6,2,20,0,15.6
2013,6,2,21,0,15.4
2013,6,2,22,0,15.3
2013,6,2,23,0,15.1
2013,6,3,0,0,15
2013,6,3,1,0,14.9
2013,6,3,2,0,14.7
2013,6,3,3,0,14.5
2013,6,3,4,0,14.2
2013,6,3,5,0,13.7
2013,6,3,6,0,13.4
2013,6,3,7,69,13.4
2013,6,3,8,232,13.9
2013,6,3,9,381,14.2
2013,6,3,10,488,15.3
2013,6,3,11,542,15.9
2013,6,3,12,536,16.3
2013,6,3,13,476,16.6
2013,6,3,14,358,16.7
2013,6,3,15,202,16.4
2013,6,3,16,35,15.8
2013,6,3,17,0,15.4
2013,6,3,18,0,15.2
2013,6,3,19,0,14.8
2013,6,3,20,0,14.3
2013,6,3,21,0,13.8
2013,6,3,22,0,13.4
2013,6,3,23,0,13.3
2013,6,4,0,0,13.2
2013,6,4,1,0,13
2013,6,4,2,0,13
2013,6,4,3,0,13.1
2013,6,4,4,0,13.2
2013,6,4,5,0,13.3
2013,6,4,6,0,13.3
2013,6,4,7,25,13.7
2013,6,4,8,224,14.5
2013,6,4,9,371,14.9
2013,6,4,10,481,16.4
2013,6,4,11,535,17.1
2013,6,4,12,530,17.6
2013,6,4,13,467,17.9
2013,6,4,14,351,17.9
2013,6,4,15,197,17.6
2013,6,4,16,41,17
2013,6,4,17,0,16.8
2013,6,4,18,0,16.8
2013,6,4,19,0,16.8
2013,6,4,20,0,16.8
2013,6,4,21,0,16.7
2013,6,4,22,0,16.5
2013,6,4,23,0,16.3
2013,6,5,0,0,15.9
2013,6,5,1,0,15.5
2013,6,5,2,0,14.9
2013,6,5,3,0,14.4
2013,6,5,4,0,14.1
2013,6,5,5,0,13.9
2013,6,5,6,0,13.7
2013,6,5,7,15,14
2013,6,5,8,43,14.7
2013,6,5,9,286,15.1
2013,6,5,10,467,16.2
2013,6,5,11,520,16.9
2013,6,5,12,383,17.5
2013,6,5,13,370,17.8
2013,6,5,14,332,17.9
2013,6,5,15,147,17.6
2013,6,5,16,28,17.1
2013,6,5,17,0,16.7
2013,6,5,18,0,16.5
2013,6,5,19,0,16.1
2013,6,5,20,0,15.6
2013,6,5,21,0,15.2
2013,6,5,22,0,14.7
2013,6,5,23,0,14
2013,6,6,0,0,13.5
2013,6,6,1,0,13.2
2013,6,6,2,0,13.1
2013,6,6,3,0,13.1
2013,6,6,4,0,13.3
2013,6,6,5,0,13.4
2013,6,6,6,0,13.5
2013,6,6,7,40,14.1
2013,6,6,8,96,15.1
2013,6,6,9,254,15.7
2013,6,6,10,252,17.6
2013,6,6,11,307,18.7
2013,6,6,12,326,19.5
2013,6,6,13,227,19.8
2013,6,6,14,29,19.7
2013,6,6,15,15,19.1
2013,6,6,16,6,18.4
2013,6,6,17,0,17.8
2013,6,6,18,0,17.4
2013,6,6,19,0,17.1
2013,6,6,20,0,16.8
2013,6,6,21,0,16.6
2013,6,6,22,0,16.5
2013,6,6,23,0,16.3
2013,6,7,0,0,16.1
2013,6,7,1,0,16
2013,6,7,2,0,16
2013,6,7,3,0,16
2013,6,7,4,0,16.1
2013,6,7,5,0,16.2
2013,6,7,6,0,16.3
2013,6,7,7,4,16.5
2013,6,7,8,8,16.9
2013,6,7,9,30,17.2
2013,6,7,10,215,18
2013,6,7,11,397,18.8
2013,6,7,12,231,19.8
2013,6,7,13,334,20.4
2013,6,7,14,104,20.4
2013,6,7,15,191,19.9
2013,6,7,16,37,19
2013,6,7,17,0,18.2
2013,6,7,18,0,17.7
2013,6,7,19,0,17.2
2013,6,7,20,0,16.8
2013,6,7,21,0,16.4
2013,6,7,22,0,16
2013,6,7,23,0,15.8
2013,6,8,0,0,15.7
2013,6,8,1,0,15.7
2013,6,8,2,0,15.6
2013,6,8,3,0,15.5
2013,6,8,4,0,15.4
2013,6,8,5,0,15.3
2013,6,8,6,0,15.3
2013,6,8,7,21,15.7
2013,6,8,8,86,16.4
2013,6,8,9,131,16.6
2013,6,8,10,296,17.1
2013,6,8,11,528,17.3
2013,6,8,12,273,17.4
2013,6,8,13,99,17.3
2013,6,8,14,82,17.1
2013,6,8,15,40,16.6
2013,6,8,16,8,16.1
2013,6,8,17,0,15.7
2013,6,8,18,0,15.5
2013,6,8,19,0,15.4
2013,6,8,20,0,15.4
2013,6,8,21,0,15.3
2013,6,8,22,0,15.3
2013,6,8,23,0,15.2
2013,6,9,0,0,15.2
2013,6,9,1,0,15
2013,6,9,2,0,14.8
2013,6,9,3,0,14.5
2013,6,9,4,0,14.2
2013,6,9,5,0,13.8
2013,6,9,6,0,13.5
2013,6,9,7,31,14
2013,6,9,8,220,15
2013,6,9,9,366,15.6
2013,6,9,10,471,17.2
2013,6,9,11,523,17.9
2013,6,9,12,354,18.2
2013,6,9,13,348,18.4
2013,6,9,14,254,18.3
2013,6,9,15,108,17.9
2013,6,9,16,25,17.1
2013,6,9,17,0,16.5
2013,6,9,18,0,16.2
2013,6,9,19,0,16.1
2013,6,9,20,0,15.8
2013,6,9,21,0,15.5
2013,6,9,22,0,15.1
2013,6,9,23,0,14.6
2013,6,10,0,0,14.2
2013,6,10,1,0,13.9
2013,6,10,2,0,13.5
2013,6,10,3,0,13.2
2013,6,10,4,0,12.9
2013,6,10,5,0,12.7
2013,6,10,6,0,12.7
2013,6,10,7,58,13.3
2013,6,10,8,211,14.2
2013,6,10,9,229,14.6
2013,6,10,10,459,16
2013,6,10,11,438,16.8
2013,6,10,12,318,17.4
2013,6,10,13,180,17.7
2013,6,10,14,79,17.8
2013,6,10,15,40,17.3
2013,6,10,16,10,16.6
2013,6,10,17,0,16.2
2013,6,10,18,0,15.9
2013,6,10,19,0,15.7
2013,6,10,20,0,15.4
2013,6,10,21,0,15.2
2013,6,10,22,0,15
2013,6,10,23,0,14.8
2013,6,11,0,0,14.7
2013,6,11,1,0,14.4
2013,6,11,2,0,14.1
2013,6,11,3,0,13.8
2013,6,11,4,0,13.5
2013,6,11,5,0,13.3
2013,6,11,6,0,13.3
2013,6,11,7,59,13.7
2013,6,11,8,216,14.4
2013,6,11,9,364,14.7
2013,6,11,10,474,16.2
2013,6,11,11,529,16.9
2013,6,11,12,524,17.5
2013,6,11,13,416,17.8
2013,6,11,14,344,17.8
2013,6,11,15,164,17.4
2013,6,11,16,13,16.6
2013,6,11,17,0,16.2
2013,6,11,18,0,16.2
2013,6,11,19,0,16.3
2013,6,11,20,0,16.5
2013,6,11,21,0,16.5
2013,6,11,22,0,16.3
2013,6,11,23,0,15.8
2013,6,12,0,0,15.4
2013,6,12,1,0,15.1
2013,6,12,2,0,15
2013,6,12,3,0,14.9
2013,6,12,4,0,14.9
2013,6,12,5,0,14.8
2013,6,12,6,0,15
2013,6,12,7,20,15.4
2013,6,12,8,78,16.3
2013,6,12,9,66,16.7
2013,6,12,10,19,17.2
2013,6,12,11,139,17.2
2013,6,12,12,61,17.1
2013,6,12,13,129,17
2013,6,12,14,182,16.8
2013,6,12,15,92,16.4
2013,6,12,16,18,15.7
2013,6,12,17,0,15.4
2013,6,12,18,0,15.3
2013,6,12,19,0,15.2
2013,6,12,20,0,15
2013,6,12,21,0,14.9
2013,6,12,22,0,14.7
2013,6,12,23,0,14.4
2013,6,13,0,0,14.2
2013,6,13,1,0,13.9
2013,6,13,2,0,13.5
2013,6,13,3,0,13.2
2013,6,13,4,0,12.8
2013,6,13,5,0,12.5
2013,6,13,6,0,12.4
2013,6,13,7,57,12.9
2013,6,13,8,212,13.8
2013,6,13,9,357,14.2
2013,6,13,10,464,15.9
2013,6,13,11,517,16.9
2013,6,13,12,263,17.6
2013,6,13,13,276,18
2013,6,13,14,336,18.2
2013,6,13,15,187,17.8
2013,6,13,16,36,17
2013,6,13,17,0,16.4
2013,6,13,18,0,15.8
2013,6,13,19,0,15.2
2013,6,13,20,0,14.6
2013,6,13,21,0,14.1
2013,6,13,22,0,13.8
2013,6,13,23,0,13.5
2013,6,14,0,0,13.2
2013,6,14,1,0,13
2013,6,14,2,0,12.8
2013,6,14,3,0,12.7
2013,6,14,4,0,12.6
2013,6,14,5,0,12.4
2013,6,14,6,0,12.5
2013,6,14,7,33,13.1
2013,6,14,8,214,14.2
2013,6,14,9,360,14.8
2013,6,14,10,464,16.3
2013,6,14,11,517,16.9
2013,6,14,12,512,17.4
2013,6,14,13,333,17.7
2013,6,14,14,186,17.7
2013,6,14,15,92,17.2
2013,6,14,16,15,16.3
2013,6,14,17,0,15.7
2013,6,14,18,0,15.4
2013,6,14,19,0,15.2
2013,6,14,20,0,15
2013,6,14,21,0,14.7
2013,6,14,22,0,14.4
2013,6,14,23,0,14.2
2013,6,15,0,0,13.9
2013,6,15,1,0,13.8
2013,6,15,2,0,13.6
2013,6,15,3,0,13.7
2013,6,15,4,0,13.8
2013,6,15,5,0,14.1
2013,6,15,6,0,14.3
2013,6,15,7,14,14.5
2013,6,15,8,192,14.8
2013,6,15,9,339,15
2013,6,15,10,451,15.6
2013,6,15,11,178,16.1
2013,6,15,12,109,16.5
2013,6,15,13,206,16.7
2013,6,15,14,78,16.8
2013,6,15,15,38,16.5
2013,6,15,16,7,16.1
2013,6,15,17,0,15.8
2013,6,15,18,0,15.6
2013,6,15,19,0,15.3
2013,6,15,20,0,14.9
2013,6,15,21,0,14.6
2013,6,15,22,0,14.2
2013,6,15,23,0,13.9
2013,6,16,0,0,13.8
2013,6,16,1,0,13.7
2013,6,16,2,0,13.4
2013,6,16,3,0,13.1
2013,6,16,4,0,12.7
2013,6,16,5,0,12.3
2013,6,16,6,0,12.2
2013,6,16,7,56,12.5
2013,6,16,8,214,13.4
2013,6,16,9,363,13.8
2013,6,16,10,472,15
2013,6,16,11,526,15.6
2013,6,16,12,522,16
2013,6,16,13,461,16.3
2013,6,16,14,346,16.4
2013,6,16,15,195,16
2013,6,16,16,39,15.5
2013,6,16,17,0,15.1
2013,6,16,18,0,14.8
2013,6,16,19,0,14.2
2013,6,16,20,0,13.6
2013,6,16,21,0,13
2013,6,16,22,0,12.6
2013,6,16,23,0,12.1
2013,6,17,0,0,11.8
2013,6,17,1,0,11.5
2013,6,17,2,0,11.3
2013,6,17,3,0,11.3
2013,6,17,4,0,11.2
2013,6,17,5,0,11.2
2013,6,17,6,0,11.4
2013,6,17,7,13,11.9
2013,6,17,8,55,12.8
2013,6,17,9,221,13.3
2013,6,17,10,182,14.8
2013,6,17,11,241,15.4
2013,6,17,12,490,15.8
2013,6,17,13,136,15.9
2013,6,17,14,324,15.8
2013,6,17,15,177,15.5
2013,6,17,16,8,14.9
2013,6,17,17,0,14.4
2013,6,17,18,0,14.2
2013,6,17,19,0,14
2013,6,17,20,0,13.8
2013,6,17,21,0,13.5
2013,6,17,22,0,13.2
2013,6,17,23,0,12.9
2013,6,18,0,0,12.7
2013,6,18,1,0,12.4
2013,6,18,2,0,12.2
2013,6,18,3,0,12
2013,6,18,4,0,12
2013,6,18,5,0,11.9
2013,6,18,6,0,11.9
2013,6,18,7,54,12.4
